clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label
a55cefa0-1032-42c1-ac93-4c4dc7a62ce6,37,14,15029.62,1073.54,3.6375861597263857,6.979647942006703,4,3.5445113434023767,1.260727278280903,Loyal High-Value Customers
a58c92b2-1e22-4bcb-9100-a7521c631a27,195,6,5653.360000000001,942.23,5.278114659230518,6.849310155333118,1,-0.32789321395812354,0.7389336828196484,Loyal Customers
a599e108-0a02-4022-8b2a-a2240c9a503c,27,11,6769.6900000000005,615.43,3.332204510175204,6.4239447719566325,4,1.4812986900966372,-0.1282530589488039,Loyal High-Value Customers
a59c3762-1ddc-440f-9137-1e1607cf463e,32,7,6028.86,861.27,3.49650756146648,6.759568446676971,1,0.5618734428670652,-0.4045093868143327,Loyal Customers
a5b22be2-022c-4da5-9f5c-537d1c5e398c,14,11,12695.38,1154.13,2.70805020110221,7.0519681707347095,4,2.8787883406909818,0.10436876224211787,Loyal High-Value Customers
a5b4417b-cc46-43e7-a273-4152631e01b9,4,6,4348.03,724.67,1.6094379124341005,6.58709536603315,0,0.7248756452048987,-2.011216953507311,Loyal High-Value Customers
a5d4641b-d2b8-4618-b59e-e49c13d029b7,301,2,802.5600000000001,401.28,5.71042701737487,5.99714836357628,3,-2.157650511259725,0.18440940718304782,New Customers
a5ed93c3-e7c8-445b-abfc-20f0458293e6,38,12,11842.34,986.86,3.6635616461296463,6.895540987302558,4,2.5466261819138696,0.7617979332328436,Loyal High-Value Customers
a603b8e5-4e0a-45fc-b35a-a68a2f7ba8f8,8,5,4440.82,888.16,2.19722457733622,6.790277196822709,0,0.3546777875859917,-1.660938455213965,Loyal High-Value Customers
a611ffb3-1e57-4449-9bab-7d50c0f7ead1,103,8,4415.04,551.88,4.6443908991413725,6.315140979783139,1,0.010169520603269979,0.3026413924603652,Loyal Customers
a62f7193-7a7f-4953-bf5a-f09d4fb975f9,75,8,7701.43,962.68,4.330733340286331,6.870759289295411,1,0.7736003461453382,0.45469796226916265,Loyal Customers
a6456118-84ab-4c84-bd1a-0c944aae7ec0,47,8,5986.2300000000005,748.28,3.8712010109078903,6.619112745435231,1,0.5979488994289461,-0.06658923753105218,Loyal Customers
a65272c2-c980-4699-b4b6-2e6fb56974a9,80,12,10488.3,874.02,4.394449154672439,6.774246743239251,4,2.0170042640764416,1.1257755869072148,Loyal High-Value Customers
a6679d7a-7bc3-4b67-af2b-684880599688,11,10,8433.38,843.34,2.4849066497880004,6.738555257078154,0,1.9354339843651656,-0.6165798283793963,Loyal High-Value Customers
a6722974-a821-4e87-9817-fbd71cd43c12,44,10,9284.24,928.42,3.80666248977032,6.834560735679079,4,1.631564186649988,0.4176126390682113,Loyal High-Value Customers
a67dde38-36a0-4342-a141-e60247715aff,6,1,1699.36,1699.36,1.9459101490553128,7.438595272331209,2,-0.8126647057166728,-2.4598657815112976,"Moderate Spend, Low Frequency"
a6827a3f-de8f-4137-89fa-554fb211443c,12,7,4699.7,671.39,2.5649493574615367,6.510838529323929,0,0.6314662504981488,-1.21651721310871,Loyal High-Value Customers
a6a0a4b3-8304-4190-8c95-bc559c149436,4,9,8803.26,978.14,1.6094379124341005,6.886674635370898,0,2.143228833664549,-1.2723052913734287,Loyal High-Value Customers
a6d6bf55-46db-41fd-99d5-4e3a51b13e3b,97,9,6893.51,765.95,4.584967478670572,6.642421610194118,1,0.701069787207778,0.6200009524267072,Loyal Customers
a6d98e0a-330a-4856-9b0a-4bc77a479bd5,42,13,8452.86,650.22,3.7612001156935615,6.478847526747423,4,2.018454058621951,0.5219051869345269,Loyal High-Value Customers
a707b9e5-9702-4efe-8617-ea3eeaeabc9e,200,5,2354.96,470.99,5.303304908059076,6.156957798920442,3,-1.1690519517810138,0.3038729411555812,New Customers
a70b9bfb-c432-47fd-b30e-a0eae44b2536,23,10,7601.02,760.1,3.1780538303479458,6.634764755273346,0,1.522691303658361,-0.21992061190673767,Loyal High-Value Customers
a724f2ec-beb2-48f4-bb5b-2ea6d1c3788d,84,10,7358.59,735.86,4.442651256490317,6.602397914850348,1,1.0225830098045143,0.6491666781057649,Loyal Customers
a72d5fbb-6cb7-4515-aeef-01b3f59ae6ed,105,6,3213.5,535.58,4.663439094112067,6.285215665586144,1,-0.5916998501387848,0.02506494811250131,Loyal Customers
a74b40ab-d3df-41ce-96e1-51d234ccaeec,9,9,8193.86,910.43,2.302585092994046,6.815014794680413,0,1.7746729832132644,-0.8502409183442715,Loyal High-Value Customers
a77d128c-a4f7-4658-af32-d5c7414307bb,76,3,1822.57,607.52,4.343805421853684,6.411029779594928,2,-1.2885003090042715,-0.5913337594457819,"Moderate Spend, Low Frequency"
a7c30240-25d0-46c7-b7dc-0de9f180869a,695,1,323.08,323.08,6.54534966033442,5.780990398894435,3,-2.729607528062215,0.6447218281314457,New Customers
a7dac9d2-0f77-41f7-8fe1-a9c21c3a5452,30,2,1131.81,565.9,3.4339872044851463,6.340182921330258,2,-1.278626927918479,-1.3922705556804258,"Moderate Spend, Low Frequency"
a7dc7e1f-4514-406a-b525-d915e473759c,44,14,11278.74,805.62,3.80666248977032,6.692852677569506,4,2.74071087872114,0.9532236132824922,Loyal High-Value Customers
a7f028f0-fc55-499f-8445-78632d147393,443,2,2907.5,1453.75,6.095824562432225,7.282589343536779,3,-1.878257928391176,0.6975374037304354,New Customers
a82372da-0ec1-40bf-a07e-35379eb9e463,62,12,11371.84,947.65,4.143134726391533,6.855039921310143,4,2.281945468279204,1.0482464063588413,Loyal High-Value Customers
a8328e60-1539-4d93-8bc7-b525e1ae72b5,3,8,7744.3,968.04,1.3862943611198906,6.876305890708546,0,1.8346618148954341,-1.6282837857591652,Loyal High-Value Customers
a8354274-39ab-4ee3-9bc8-ebde95c19573,56,8,5231.31,653.91,4.04305126783455,6.484497821614225,1,0.3869044729831818,-0.0307515592484223,Loyal Customers
a85bc34a-05bb-4cdd-8c81-1d8bcd5665a0,293,3,4395.74,1465.25,5.683579767338681,7.290463399967685,3,-1.2574791190262147,0.651883868858161,New Customers
a8d2e3ae-f3cb-4605-a0bf-b73cf8c0cdd0,19,13,10612.21,816.32,2.995732273553991,6.706030695041227,4,2.720036171269786,0.2251680044822427,Loyal High-Value Customers
a8f1a898-5951-40d8-bd4b-c638415e2716,25,12,10947.66,912.3,3.258096538021482,6.817064413697633,4,2.514259943554359,0.37234323068593445,Loyal High-Value Customers
a8f54948-016f-4f71-a9e4-6ec8cda290ee,137,7,6855.360000000001,979.34,4.927253685157205,6.887899450270787,1,0.21421453536371682,0.7041910931023291,Loyal Customers
a922a7b2-d7b0-425d-9bab-66b51f6bc2e4,93,10,7017.25,701.72,4.543294782270004,6.5549585194410565,1,0.9189576888859827,0.6816378473155158,Loyal Customers
a930dec8-27ca-47fc-bc1d-7ae0fdedb400,255,4,3026.77,756.69,5.545177444479562,6.6302743310146806,3,-1.3008421284500071,0.47484423643229884,New Customers
a933b1a7-4e37-4e84-8297-04e0b2db2178,74,11,9330.95,848.27,4.31748811353631,6.744377156954737,4,1.6366813480604638,0.8622423277484623,Loyal High-Value Customers
a935e5e4-5e25-4ab0-88cd-3e123aa366dc,85,5,2234.07,446.81,4.454347296253507,6.104369035313258,2,-0.8895285536077282,-0.3118875769856236,"Moderate Spend, Low Frequency"
a93fc46c-0463-4204-b313-d9a8ac2fdb38,346,1,196.17,196.17,5.849324779946859,5.284066300778177,3,-2.505946924766362,0.1367181376962821,New Customers
a956e865-cc6a-47cd-8678-437d1d6591d3,41,10,4969.19,496.92,3.737669618283368,6.210439421549972,1,0.8010589024965103,-0.12298735605503855,Loyal Customers
a95e58f0-0b8e-463b-b196-4c24f55bd7d9,334,2,959.06,479.53,5.814130531825066,6.174889661424945,3,-2.1637063938620384,0.2757767105729611,New Customers
a96f30bb-4147-4c08-97f4-29a5d3e3ccbc,30,5,2569.04,513.81,3.4339872044851463,6.2437979005527335,2,-0.458389337373973,-0.9972446241148706,"Moderate Spend, Low Frequency"
a970981a-e959-470f-ae14-7556bc5d342b,51,10,10023.07,1002.31,3.951243718581428,6.9110598129904375,4,1.726303286734166,0.6043193801571344,Loyal High-Value Customers
a97e7b12-5f78-49e1-9bb2-409bcf061681,22,13,8603.4,661.8,3.1354942159291497,6.496473285552407,4,2.2719631447347433,0.09537786163133566,Loyal High-Value Customers
a980a3ec-a0a9-4f12-84a5-18f3f4eed916,322,3,1859.26,619.75,5.777652323222656,6.430928424388276,3,-1.793794402231046,0.4295706176214022,New Customers
a9829465-e0b9-4a82-84a4-6051a7845b2e,72,10,6586.530000000001,658.65,4.290459441148391,6.491709391329786,1,0.9239788960117763,0.4532769715946278,Loyal Customers
a98ae352-53a3-4693-97c4-141adf1a7bff,303,6,3179.9,529.98,5.717027701406222,6.274724355749176,3,-0.9749911118867128,0.7683235160809507,New Customers
a99cd8fa-cea8-4f96-9146-62ba2ed40475,46,10,8155.57,815.56,3.8501476017100575,6.7051003940952425,4,1.3923363697048217,0.31984121471452215,Loyal High-Value Customers
a9a589cc-9a65-4f6b-b2c9-989a769d7ab9,1,13,11175.11,859.62,0.6931471805599453,6.757653059734743,0,3.654711460873556,-1.3434280370908414,Loyal High-Value Customers
a9f11bdd-4704-4870-9ec2-af71504c042a,5,8,8533.35,1066.67,1.791759469228055,6.973233983009232,0,1.8460940073279144,-1.2508650837821478,Loyal High-Value Customers
aa1c2c7d-f774-4da3-9d99-c906c847ef36,63,8,5969.099999999999,746.14,4.158883083359672,6.616252583904565,1,0.4917146795114322,0.13545081302693368,Loyal Customers
aa441f9a-713b-4d66-bd2b-9f83fc5bfe8f,13,9,8692.74,965.86,2.639057329615259,6.874053707309122,0,1.7532617562161585,-0.5548076325475438,Loyal High-Value Customers
aa47c9fe-a500-45fc-bb6e-f0ddc9218aed,72,9,9890.89,1098.99,4.290459441148391,7.003056367836049,4,1.4003783221117232,0.7527050017539106,Loyal High-Value Customers
aa5cb02d-967e-41aa-8f14-fadbbd53ec3b,84,10,7892.34,789.23,4.442651256490317,6.672324042328769,4,1.1283630629480559,0.7099847724367274,Loyal High-Value Customers
aa5e4e93-1b68-43f8-864d-ca4c83bc6e1e,190,2,525.65,262.82,5.25227342804663,5.575267052420774,3,-2.0487505286987373,-0.17201432360865251,New Customers
aa60303d-8ab5-48dd-8769-8b096fdf35a1,79,5,4505.28,901.06,4.382026634673881,6.80468103669735,2,-0.4135609871857711,-0.10437648248903192,"Moderate Spend, Low Frequency"
aa60a7a6-9890-4e02-840d-303065c7a3a1,293,2,1061.2,530.6,5.683579767338681,6.275891326839091,3,-2.096795280401036,0.19484305320231163,New Customers
aa628ad2-c56e-4473-8122-8cbae61c2d7e,201,11,6470.9400000000005,588.27,5.308267697401205,6.378884482691239,1,0.7156970245441254,1.238908740475131,Loyal Customers
aad67956-01f4-4b30-8532-01b8489dfcbf,45,8,6934.25,866.78,3.828641396489095,6.765938226313695,1,0.8010441562195748,0.01125429855380046,Loyal Customers
aadbdfea-e5cf-4233-91a9-7905b3478788,269,4,1579.5,394.88,5.598421958998375,5.98111113502849,3,-1.6066997249414294,0.3476902405602922,New Customers
aaef1112-adf5-4ffb-9d4e-7aa46da1e7da,174,6,5890.31,981.72,5.1647859739235145,6.890324237252457,1,-0.24042155610163318,0.685572909381293,Loyal Customers
aafafdc2-8506-4af2-bc87-bc107907f18e,98,10,10117.77,1011.78,4.59511985013459,6.920454303959546,4,1.5149011267228438,1.0716748492261925,Loyal High-Value Customers
ab0f6d7a-1314-442d-9dfb-d9be1ccf660f,128,10,10061.88,1006.19,4.859812404361672,6.914919554166155,4,1.4092035366933493,1.2529968019613524,Loyal High-Value Customers
ab44b6ec-e49e-46fc-af2c-3e833562319f,345,2,1448.63,724.32,5.846438775057724,6.586612936785825,3,-2.078231467204986,0.35447010887868147,New Customers
ab624f96-2f9c-4e5d-b594-ab31a07f3eb9,133,6,7884.03,1314.0,4.897839799950911,7.181591944611865,1,0.2501261641552527,0.7234588016896314,Loyal Customers
abd7d639-8360-46f6-ac09-e6ddea6eb6ad,96,3,638.53,212.84,4.574710978503383,5.365228071830663,3,-1.6056997598073013,-0.5625167110622217,New Customers
abed5acc-6982-4995-9399-fd203f3c848b,102,9,5392.28,599.14,4.634728988229636,6.397162961331492,1,0.3857633381041106,0.4842287320703988,Loyal Customers
ac14ae64-d646-475d-8ab8-6f3dfb794954,31,11,10213.71,928.52,3.4657359027997265,6.834668323874606,4,2.1161098838954033,0.35886099915596603,Loyal High-Value Customers
ac311aa2-9c78-40c0-8508-af788f3dc029,282,11,9713.38,883.03,5.645446897643238,6.784490998713392,4,1.2377593939278135,1.8474580159227616,Loyal High-Value Customers
ac483812-7ef9-483e-bfec-111fb34a9239,77,3,1994.99,665.0,4.356708826689592,6.501289670540389,2,-1.258942289536559,-0.5625377280203268,"Moderate Spend, Low Frequency"
ac58539e-45b1-4151-96bf-49135f75edfd,413,2,280.05,140.02,6.025865973825314,4.948901724290895,3,-2.3739647505805714,0.34854605586196863,New Customers
ac64a3c4-63b6-44cf-ba79-ed8312139466,144,3,1540.99,513.66,4.976733742420574,6.24350648846484,3,-1.5705611051166408,-0.1746164423497806,New Customers
ac6bb47f-a2f6-4a5a-b7ef-b600f5ca5e16,548,1,252.28,252.28,6.3080984415095305,5.534495596132702,3,-2.658827323554641,0.46842251875825386,New Customers
ac7d7941-da16-4019-9030-6331822517bc,34,9,9406.21,1045.13,3.555348061489413,6.95285291988517,4,1.5671075495467588,0.17621947128691334,Loyal High-Value Customers
acd7b34e-c06b-46f7-98b7-f972b077d553,85,9,8237.16,915.24,4.454347296253507,6.820278339089461,4,1.0140516058745133,0.6804818136298806,Loyal High-Value Customers
ad03d80b-4f3b-484e-a616-de653a09459e,57,9,6845.4,760.6,4.060443010546419,6.635421483477155,1,0.8790399634894923,0.24258501780276667,Loyal Customers
ad237b42-ffac-4e86-bc37-bd7e83ba7770,593,3,664.68,221.56,6.386879319362645,5.405196728175133,3,-2.2483234193192656,0.7254499077496928,New Customers
ad243059-9806-4c0a-a2e0-421f6da3e9f6,7,10,10078.35,1007.84,2.079441541679836,6.916556434935206,0,2.406382616199558,-0.7166543468183353,Loyal High-Value Customers
ad96e611-9a4e-4158-a6e4-53f0de573b46,123,7,6274.22,896.32,4.820281565605037,6.799412543145105,1,0.13728253367067528,0.5621204953310911,Loyal Customers
ad9861bc-d959-4530-a25f-bee1b4026cf4,46,3,1425.69,475.23,3.8501476017100575,6.1659009308084505,2,-1.1906844136609465,-0.9866030874450121,"Moderate Spend, Low Frequency"
add02a88-7770-4484-be37-665fec5585fc,106,8,4184.66,523.08,4.672828834461906,6.261644344423621,1,-0.045653696522580084,0.2965557654899599,Loyal Customers
ae0d31fb-a682-491a-ad0d-ca1c61c92349,39,4,2144.27,536.07,3.688879454113936,6.286128439831049,2,-0.8121570063038597,-0.9419909120382383,"Moderate Spend, Low Frequency"
ae12b795-4efd-418f-ada6-ab7168899d04,180,9,7116.68,790.74,5.198497031265826,6.674233055089539,1,0.5259763320099784,1.0804765265101248,Loyal Customers
ae3e450b-241f-4bdc-9e52-b2ee17b3ee37,177,10,5115.77,511.58,5.181783550292085,6.239456796391583,1,0.3138728998703522,0.9177186558747422,Loyal Customers
ae5e402f-68e5-488e-9a01-9968da39c357,27,5,2996.09,599.22,3.332204510175204,6.397296254677018,2,-0.3373705462307521,-1.0207573461300155,"Moderate Spend, Low Frequency"
ae7e75bc-59d6-4a55-9064-6b5161495cbb,124,12,4879.0,406.58,4.8283137373023015,6.010237232431265,1,0.7502416122817598,0.7942726192522686,Loyal Customers
aea5a305-b6a4-47ea-9143-a7b111c5a766,29,10,6194.26,619.43,3.4011973816621555,6.430412786032695,0,1.1641273147241704,-0.22198531871946997,Loyal High-Value Customers
aec75d42-b5a4-4dea-8c29-5794eeb6ee7a,159,1,74.02,74.02,5.075173815233827,4.317754744653741,3,-2.2534147951178225,-0.4261414496818886,New Customers
aec87d6b-c8a5-4bba-9ade-4036e4c7574d,66,7,5628.34,804.05,4.204692619390966,6.690904387290948,1,0.22933833360141642,0.05201897797990194,Loyal Customers
aed73496-600c-4302-9456-9b594917352b,429,2,1020.0,510.0,6.063785208687608,6.236369590203704,3,-2.2408746152703625,0.459747667336089,New Customers
aedaff5c-79ac-400e-bf9e-16c5121f4019,33,10,10214.07,1021.41,3.5263605246161616,6.929917864483106,4,1.9160416111655159,0.3248032515780768,Loyal High-Value Customers
aedd708e-72c5-4c65-8ac7-1e34e5bc8b0c,95,3,2091.42,697.14,4.564348191467836,6.548419655716187,2,-1.3140575515301658,-0.4043154232383763,"Moderate Spend, Low Frequency"
af4bd2e1-2b8a-4819-9fa6-9a83d80e78ab,356,2,737.25,368.62,5.877735781779639,5.9124754508576105,3,-2.230402644930013,0.2956043148781309,New Customers
af603c9d-88b6-430e-8e5d-cddf0e0503ef,535,2,1685.5700000000002,842.79,6.284134161070802,6.737903648470452,3,-2.1877395045879755,0.691832793724736,New Customers
af7379cb-aa02-4ef6-bb59-a5002b5d4e8c,33,8,4750.41,593.8,3.5263605246161616,6.388225214586,1,0.4763027622524781,-0.45192690944148367,Loyal Customers
af7f4957-7876-428a-88e9-9dc80c2da229,44,9,6278.81,697.65,3.80666248977032,6.549149901526457,1,0.8574719564977822,-0.001927768109393397,Loyal Customers
afe01540-a0a5-4f6d-9f2f-f400c6bfd66c,119,8,7889.83,986.23,4.787491742782046,6.894903041668318,1,0.647657952052704,0.8000471189612207,Loyal Customers
afef39b7-d338-4ed4-9483-064350b0283e,17,10,10046.03,1004.6,2.8903717578961645,6.913339657276038,4,2.110089505638903,-0.14531610065815206,Loyal High-Value Customers
aff2fc88-b4f8-4d11-aa0b-9ff332de691b,63,7,2334.92,333.56,4.158883083359672,5.812816235680323,2,-0.4069849668730953,-0.3557324546857392,"Moderate Spend, Low Frequency"
aff657d7-9782-464e-ad9f-9d9eda660385,3,11,5265.36,478.67,1.3862943611198906,6.173098367465439,0,1.8787819895726934,-1.67948548225185,Loyal High-Value Customers
b0072d9a-6cd5-474a-a40a-9a8a8e00f7da,283,4,3476.06,869.02,5.648974238161206,6.768516199890145,3,-1.2489054230708843,0.5996396124538838,New Customers
b02f5a77-3fd9-47ae-bf17-a6c9716b0a9e,35,4,3136.4500000000003,784.11,3.58351893845611,6.6658238353540185,2,-0.5778602025381957,-0.9036469389783061,"Moderate Spend, Low Frequency"
b03cc7c2-72d8-4ae8-9cbe-ba2e8d0f668a,40,11,7537.08,685.19,3.713572066704308,6.531154557307378,4,1.4970525327676656,0.22961030988440595,Loyal High-Value Customers
b0585c96-8dbb-4f23-9e1c-564835141945,463,2,843.1099999999999,421.55,6.139884552226255,6.046307782990492,3,-2.3031348311388293,0.4935530896442983,New Customers
b08d9306-2e4a-43e6-859a-6da04e87c643,28,9,9656.62,1072.96,3.367295829986474,6.979108030427379,4,1.6839585991632828,0.07140682081070554,Loyal High-Value Customers
b0c39fe4-40be-4881-9c30-2988b54592cb,7,8,7564.28,945.54,2.079441541679836,6.852813230717845,0,1.551201681950049,-1.1572937483855985,Loyal High-Value Customers
b0d32504-9672-4656-8c21-aae282cb969f,271,8,5845.61,730.7,5.605802066295998,6.595370593889984,1,-0.04999728116726981,1.1473727519731747,Loyal Customers
b0e8aaad-5904-4020-839a-8f00c85e9764,21,10,5737.549999999999,573.75,3.091042453358316,6.353935163643291,0,1.1844881109972156,-0.49395225828995604,Loyal High-Value Customers
b1072b36-0cbc-469a-8996-563d1a18bdcb,59,2,3043.73,1521.86,4.0943445622221,7.32834542483537,2,-1.1357790336025526,-0.7061654810247844,"Moderate Spend, Low Frequency"
b122f725-3ffb-4ddd-9756-cdf302ccd843,103,1,767.1,767.1,4.6443908991413725,6.643919933004637,3,-1.962063858574758,-0.6526315417509412,New Customers
b142b34c-426b-4780-8c57-01e0e469295a,28,6,5842.85,973.81,3.367295829986474,6.882242580213,1,0.3927317299344638,-0.5944137410149068,Loyal Customers
b198a30a-b18f-4e16-8e8e-b2759ce96b4d,39,9,5796.85,644.09,3.688879454113936,6.469389841945407,1,0.8040603616282559,-0.14036320164742494,Loyal Customers
b1b0d891-4d6d-4881-af84-cba6541962e8,43,8,4153.67,519.21,3.784189633918261,6.25423257620541,1,0.26587153616858183,-0.3370988468261763,Loyal Customers
b1b9a3af-3cc7-4a92-b1b1-0771c6bb3775,156,10,11962.87,1196.29,5.056245805348308,7.087815948562303,4,1.7157268326738857,1.6088935135741835,Loyal High-Value Customers
b1f2e434-b4c4-4a18-9a14-ab5b312fd0ef,59,10,10995.88,1099.59,4.0943445622221,7.003601678631265,4,1.867942392911323,0.8166372272122157,Loyal High-Value Customers
b2126d14-fa5c-4855-8b86-a29475755a16,90,8,5656.63,707.08,4.51085950651685,6.562557081660621,1,0.3039654927247086,0.3494287319726465,Loyal Customers
b2128ec8-b3aa-4d89-b793-6f8470cbff51,67,10,5904.16,590.42,4.219507705176107,6.382526424905403,1,0.814108440886209,0.32521335528138867,Loyal Customers
b22ca539-d572-4d26-9818-b987a84a2037,344,4,4807.35,1201.84,5.84354441703136,7.092440706298029,3,-1.0546207941693175,0.8893007217313688,New Customers
b2871a14-a352-4947-83cc-93d4f81e841d,148,7,6950.66,992.95,5.003946305945459,6.90168690358053,1,0.20568560528841734,0.7694318655814785,Loyal Customers
b295b1de-d68b-49f5-8a0b-8380ed9d7a15,62,2,1773.41,886.7,4.143134726391533,6.788633848074274,2,-1.404975867065101,-0.8163154522426758,"Moderate Spend, Low Frequency"
b2cf3ede-ad81-4fea-8e21-b89bc4e6c143,29,7,7333.23,1047.6,3.4011973816621555,6.955211220138432,0,0.854448174593513,-0.3234663798111598,Loyal High-Value Customers
b2d69c31-5e86-4c71-bec4-5b35d39cb893,86,11,6753.79,613.98,4.465908118654584,6.421589746952518,4,1.0728760975570086,0.6738309258095335,Loyal High-Value Customers
b2e7321c-dd98-4434-8f58-7337e806c46d,174,1,120.59,120.59,5.1647859739235145,4.800654729308327,3,-2.276219592347224,-0.3572921222869984,New Customers
b2ffdd0f-a37a-43c6-bacf-67c6dcafb5e1,651,2,996.03,498.02,6.480044561926653,6.212646175108652,3,-2.3944276582703896,0.7521809511847933,New Customers
b30f84c8-a159-436d-b151-0604ef7746dc,106,5,5805.97,1161.19,4.672828834461906,7.058061435232967,1,-0.2597413596822664,0.2500348910392002,Loyal Customers
b31b9ffe-9082-40ba-82d1-1216b9aa792a,20,2,1140.65,570.33,3.044522437723423,6.347966976166878,2,-1.1376508036690036,-1.6674281042461387,"Moderate Spend, Low Frequency"
