clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log
a32a3c0e-ba57-4f20-ae6d-0b6d3ebe00f1,18,8,4203.89,525.49,2.9444389791664403,6.266232338041328
a3374edd-11dd-4535-ba7a-549fbf44a084,100,12,7772.4,647.7,4.61512051684126,6.47497036021901
a35c7288-5d3b-4a3f-866c-2f9c4d63c5bf,32,4,2854.1800000000003,713.54,3.4965075614664802,6.571638979007959
a363a837-f1b9-4973-97bc-f5adb880cdf0,177,3,3482.86,1160.95,5.181783550292085,7.057854907226175
a3672221-69dd-4334-802b-50e72fdf46ee,71,2,1054.58,527.29,4.276666119016055,6.26964537535209
a36d961a-cc29-4774-bff0-34882fe02ad8,413,2,1228.68,614.34,6.025865973825314,6.4221749605721845
a37a77c3-6c22-4c3a-a05d-c7bfcf59ccf8,269,2,2915.82,1457.91,5.598421958998375,7.28544486053376
a3ecab4c-b1cd-44c6-9510-536b0eaa0ff1,227,5,1266.06,253.21,5.429345628954441,5.53816069708466
a456d1c8-02ed-4741-87ba-02070a81bc27,92,11,7090.91,644.63,4.532599493153256,6.470226584277603
a4622afa-fd67-4c1e-bf36-c53d1bd2d015,143,8,4740.01,592.5,4.969813299576001,6.386037214049723
a4730f94-6637-451b-969f-847dca727383,118,8,6812.81,851.6,4.77912349311153,6.74829050433111
a475679e-d5d4-4206-9ea6-bed9a381353e,185,12,11380.88,948.41,5.225746673713202,6.8558407390299365
a477c67c-bd47-4277-afe4-72412dbcea87,193,2,1894.52,947.26,5.267858159063328,6.854628726255559
a48e6c02-0b4d-4e92-a886-3b5caebc1666,17,8,6570.82,821.35,2.8903717578961645,6.712166095187278
a4ac746e-82b6-4c13-8d6b-05b75182ebb3,24,4,3200.56,800.14,3.2188758248682006,6.686035713318945
a4b64b9e-7833-4c8f-bf4e-86e4a8b5d439,38,8,6669.08,833.64,3.6635616461296463,6.727000494159714
a4d7f4ed-0358-4b52-a550-e9ba82cb63a4,13,9,6313.2300000000005,701.47,2.639057329615259,6.554602695669698
a4e71bd8-7ba9-4161-8db1-90b43fc012a8,85,2,1244.66,622.33,4.454347296253507,6.435076073572642
a4ee49ad-2120-480f-ae61-be2f08ce253a,85,10,8476.37,847.64,4.454347296253507,6.743635068117388
a4f76ae7-ad8a-4e2f-b129-5eaa020e04a6,9,11,6804.34,618.58,2.302585092994046,6.4290418291321325
a50c2bd5-ad8a-46b4-900a-eeaf00c7bc9f,507,1,848.32,848.32,6.230481447578482,6.744436029313593
a51fe51d-29a7-42ba-a110-580e6acde53f,36,10,8271.130000000001,827.11,3.6109179126442243,6.719145995802994
a521cbe4-bd50-48a9-b358-97db5272e24f,327,4,3540.48,885.12,5.793013608384144,6.786852381614475
a52fa781-25e0-43c4-82d6-892dda5c10cf,183,1,164.68,164.68,5.214935757608986,5.110058217087329
a54720fb-1b4b-4ecf-906a-5e2b764732a8,137,11,6649.14,604.47,4.927253685157205,6.406005015935819
a54f8b03-b8fd-4852-ac20-0fe380f25568,58,4,3872.9,968.22,4.07753744390572,6.876491624305193
a55cefa0-1032-42c1-ac93-4c4dc7a62ce6,37,14,15029.62,1073.54,3.6375861597263857,6.979647942006703
a58c92b2-1e22-4bcb-9100-a7521c631a27,195,6,5653.360000000001,942.23,5.278114659230518,6.849310155333118
a599e108-0a02-4022-8b2a-a2240c9a503c,27,11,6769.6900000000005,615.43,3.332204510175204,6.4239447719566325
a59c3762-1ddc-440f-9137-1e1607cf463e,32,7,6028.86,861.27,3.4965075614664802,6.759568446676971
a5b22be2-022c-4da5-9f5c-537d1c5e398c,14,11,12695.38,1154.13,2.70805020110221,7.0519681707347095
a5b4417b-cc46-43e7-a273-4152631e01b9,4,6,4348.03,724.67,1.6094379124341003,6.58709536603315
a5d4641b-d2b8-4618-b59e-e49c13d029b7,301,2,802.5600000000001,401.28,5.71042701737487,5.9971483635762795
a5ed93c3-e7c8-445b-abfc-20f0458293e6,38,12,11842.34,986.86,3.6635616461296463,6.895540987302558
a603b8e5-4e0a-45fc-b35a-a68a2f7ba8f8,8,5,4440.82,888.16,2.1972245773362196,6.790277196822709
a611ffb3-1e57-4449-9bab-7d50c0f7ead1,103,8,4415.04,551.88,4.6443908991413725,6.315140979783139
a62f7193-7a7f-4953-bf5a-f09d4fb975f9,75,8,7701.43,962.68,4.330733340286331,6.870759289295411
a6456118-84ab-4c84-bd1a-0c944aae7ec0,47,8,5986.2300000000005,748.28,3.8712010109078907,6.619112745435231
a65272c2-c980-4699-b4b6-2e6fb56974a9,80,12,10488.3,874.02,4.394449154672439,6.774246743239251
a6679d7a-7bc3-4b67-af2b-684880599688,11,10,8433.38,843.34,2.4849066497880004,6.738555257078154
a6722974-a821-4e87-9817-fbd71cd43c12,44,10,9284.24,928.42,3.8066624897703196,6.834560735679079
a67dde38-36a0-4342-a141-e60247715aff,6,1,1699.36,1699.36,1.9459101490553132,7.438595272331209
a6827a3f-de8f-4137-89fa-554fb211443c,12,7,4699.7,671.39,2.5649493574615367,6.510838529323929
a6a0a4b3-8304-4190-8c95-bc559c149436,4,9,8803.26,978.14,1.6094379124341003,6.886674635370898
a6d6bf55-46db-41fd-99d5-4e3a51b13e3b,97,9,6893.51,765.95,4.584967478670572,6.642421610194118
a6d98e0a-330a-4856-9b0a-4bc77a479bd5,42,13,8452.86,650.22,3.7612001156935624,6.478847526747423
a707b9e5-9702-4efe-8617-ea3eeaeabc9e,200,5,2354.96,470.99,5.303304908059076,6.156957798920442
a70b9bfb-c432-47fd-b30e-a0eae44b2536,23,10,7601.02,760.1,3.1780538303479458,6.634764755273346
a724f2ec-beb2-48f4-bb5b-2ea6d1c3788d,84,10,7358.59,735.86,4.442651256490317,6.602397914850348
a72d5fbb-6cb7-4515-aeef-01b3f59ae6ed,105,6,3213.5,535.58,4.663439094112067,6.285215665586144
a74b40ab-d3df-41ce-96e1-51d234ccaeec,9,9,8193.86,910.43,2.302585092994046,6.815014794680413
a77d128c-a4f7-4658-af32-d5c7414307bb,76,3,1822.57,607.52,4.343805421853684,6.411029779594928
a7c30240-25d0-46c7-b7dc-0de9f180869a,695,1,323.08,323.08,6.54534966033442,5.780990398894435
a7dac9d2-0f77-41f7-8fe1-a9c21c3a5452,30,2,1131.81,565.9,3.4339872044851463,6.340182921330258
a7dc7e1f-4514-406a-b525-d915e473759c,44,14,11278.74,805.62,3.8066624897703196,6.692852677569506
a7f028f0-fc55-499f-8445-78632d147393,443,2,2907.5,1453.75,6.095824562432225,7.282589343536779
a82372da-0ec1-40bf-a07e-35379eb9e463,62,12,11371.84,947.65,4.143134726391533,6.8550399213101425
a8328e60-1539-4d93-8bc7-b525e1ae72b5,3,8,7744.3,968.04,1.3862943611198906,6.876305890708546
a8354274-39ab-4ee3-9bc8-ebde95c19573,56,8,5231.31,653.91,4.04305126783455,6.484497821614225
a85bc34a-05bb-4cdd-8c81-1d8bcd5665a0,293,3,4395.74,1465.25,5.683579767338681,7.2904633999676856
a8d2e3ae-f3cb-4605-a0bf-b73cf8c0cdd0,19,13,10612.21,816.32,2.995732273553991,6.706030695041227
a8f1a898-5951-40d8-bd4b-c638415e2716,25,12,10947.66,912.3,3.258096538021482,6.817064413697633
a8f54948-016f-4f71-a9e4-6ec8cda290ee,137,7,6855.360000000001,979.34,4.927253685157205,6.887899450270787
a922a7b2-d7b0-425d-9bab-66b51f6bc2e4,93,10,7017.25,701.72,4.543294782270004,6.5549585194410565
a930dec8-27ca-47fc-bc1d-7ae0fdedb400,255,4,3026.77,756.69,5.545177444479562,6.6302743310146806
a933b1a7-4e37-4e84-8297-04e0b2db2178,74,11,9330.95,848.27,4.31748811353631,6.744377156954737
a935e5e4-5e25-4ab0-88cd-3e123aa366dc,85,5,2234.07,446.81,4.454347296253507,6.104369035313258
a93fc46c-0463-4204-b313-d9a8ac2fdb38,346,1,196.17,196.17,5.849324779946859,5.284066300778177
a956e865-cc6a-47cd-8678-437d1d6591d3,41,10,4969.19,496.92,3.7376696182833684,6.210439421549972
a95e58f0-0b8e-463b-b196-4c24f55bd7d9,334,2,959.06,479.53,5.814130531825066,6.174889661424945
a96f30bb-4147-4c08-97f4-29a5d3e3ccbc,30,5,2569.04,513.81,3.4339872044851463,6.2437979005527335
a970981a-e959-470f-ae14-7556bc5d342b,51,10,10023.07,1002.31,3.9512437185814275,6.9110598129904375
a97e7b12-5f78-49e1-9bb2-409bcf061681,22,13,8603.4,661.8,3.1354942159291497,6.496473285552407
a980a3ec-a0a9-4f12-84a5-18f3f4eed916,322,3,1859.26,619.75,5.777652323222656,6.430928424388276
a9829465-e0b9-4a82-84a4-6051a7845b2e,72,10,6586.530000000001,658.65,4.290459441148391,6.491709391329786
a98ae352-53a3-4693-97c4-141adf1a7bff,303,6,3179.9,529.98,5.717027701406222,6.274724355749176
a99cd8fa-cea8-4f96-9146-62ba2ed40475,46,10,8155.57,815.56,3.8501476017100584,6.7051003940952425
a9a589cc-9a65-4f6b-b2c9-989a769d7ab9,1,13,11175.11,859.62,0.6931471805599453,6.757653059734743
a9f11bdd-4704-4870-9ec2-af71504c042a,5,8,8533.35,1066.67,1.791759469228055,6.973233983009232
aa1c2c7d-f774-4da3-9d99-c906c847ef36,63,8,5969.099999999999,746.14,4.1588830833596715,6.616252583904565
aa441f9a-713b-4d66-bd2b-9f83fc5bfe8f,13,9,8692.74,965.86,2.639057329615259,6.874053707309122
aa47c9fe-a500-45fc-bb6e-f0ddc9218aed,72,9,9890.89,1098.99,4.290459441148391,7.003056367836049
aa5cb02d-967e-41aa-8f14-fadbbd53ec3b,84,10,7892.34,789.23,4.442651256490317,6.672324042328769
aa5e4e93-1b68-43f8-864d-ca4c83bc6e1e,190,2,525.65,262.82,5.25227342804663,5.575267052420774
aa60303d-8ab5-48dd-8769-8b096fdf35a1,79,5,4505.28,901.06,4.382026634673881,6.80468103669735
aa60a7a6-9890-4e02-840d-303065c7a3a1,293,2,1061.2,530.6,5.683579767338681,6.275891326839091
aa628ad2-c56e-4473-8122-8cbae61c2d7e,201,11,6470.9400000000005,588.27,5.308267697401205,6.378884482691239
aad67956-01f4-4b30-8532-01b8489dfcbf,45,8,6934.25,866.78,3.828641396489095,6.765938226313695
aadbdfea-e5cf-4233-91a9-7905b3478788,269,4,1579.5,394.88,5.598421958998375,5.98111113502849
aaef1112-adf5-4ffb-9d4e-7aa46da1e7da,174,6,5890.31,981.72,5.1647859739235145,6.890324237252457
aafafdc2-8506-4af2-bc87-bc107907f18e,98,10,10117.77,1011.78,4.59511985013459,6.920454303959546
ab0f6d7a-1314-442d-9dfb-d9be1ccf660f,128,10,10061.88,1006.19,4.859812404361672,6.914919554166155
ab44b6ec-e49e-46fc-af2c-3e833562319f,345,2,1448.63,724.32,5.846438775057724,6.586612936785825
ab624f96-2f9c-4e5d-b594-ab31a07f3eb9,133,6,7884.03,1314.0,4.897839799950911,7.181591944611865
abd7d639-8360-46f6-ac09-e6ddea6eb6ad,96,3,638.53,212.84,4.574710978503383,5.365228071830663
abed5acc-6982-4995-9399-fd203f3c848b,102,9,5392.28,599.14,4.634728988229636,6.3971629613314915
ac14ae64-d646-475d-8ab8-6f3dfb794954,31,11,10213.71,928.52,3.4657359027997265,6.834668323874606
ac311aa2-9c78-40c0-8508-af788f3dc029,282,11,9713.38,883.03,5.645446897643238,6.784490998713392
ac483812-7ef9-483e-bfec-111fb34a9239,77,3,1994.99,665.0,4.356708826689592,6.501289670540389
ac58539e-45b1-4151-96bf-49135f75edfd,413,2,280.05,140.02,6.025865973825314,4.948901724290895
ac64a3c4-63b6-44cf-ba79-ed8312139466,144,3,1540.99,513.66,4.976733742420574,6.24350648846484
ac6bb47f-a2f6-4a5a-b7ef-b600f5ca5e16,548,1,252.28,252.28,6.3080984415095305,5.534495596132702
ac7d7941-da16-4019-9030-6331822517bc,34,9,9406.21,1045.13,3.5553480614894135,6.95285291988517
acd7b34e-c06b-46f7-98b7-f972b077d553,85,9,8237.16,915.24,4.454347296253507,6.820278339089461
ad03d80b-4f3b-484e-a616-de653a09459e,57,9,6845.4,760.6,4.060443010546419,6.635421483477155
ad237b42-ffac-4e86-bc37-bd7e83ba7770,593,3,664.68,221.56,6.386879319362645,5.405196728175133
ad243059-9806-4c0a-a2e0-421f6da3e9f6,7,10,10078.35,1007.84,2.0794415416798357,6.916556434935206
ad96e611-9a4e-4158-a6e4-53f0de573b46,123,7,6274.22,896.32,4.820281565605037,6.799412543145105
ad9861bc-d959-4530-a25f-bee1b4026cf4,46,3,1425.69,475.23,3.8501476017100584,6.1659009308084505
add02a88-7770-4484-be37-665fec5585fc,106,8,4184.66,523.08,4.672828834461906,6.261644344423621
ae0d31fb-a682-491a-ad0d-ca1c61c92349,39,4,2144.27,536.07,3.6888794541139363,6.286128439831049
ae12b795-4efd-418f-ada6-ab7168899d04,180,9,7116.68,790.74,5.198497031265826,6.674233055089539
ae3e450b-241f-4bdc-9e52-b2ee17b3ee37,177,10,5115.77,511.58,5.181783550292085,6.239456796391583
ae5e402f-68e5-488e-9a01-9968da39c357,27,5,2996.09,599.22,3.332204510175204,6.397296254677018
ae7e75bc-59d6-4a55-9064-6b5161495cbb,124,12,4879.0,406.58,4.8283137373023015,6.010237232431265
aea5a305-b6a4-47ea-9143-a7b111c5a766,29,10,6194.26,619.43,3.4011973816621555,6.4304127860326945
aec75d42-b5a4-4dea-8c29-5794eeb6ee7a,159,1,74.02,74.02,5.075173815233827,4.317754744653741
aec87d6b-c8a5-4bba-9ade-4036e4c7574d,66,7,5628.34,804.05,4.204692619390966,6.6909043872909475
aed73496-600c-4302-9456-9b594917352b,429,2,1020.0,510.0,6.063785208687608,6.236369590203704
aedaff5c-79ac-400e-bf9e-16c5121f4019,33,10,10214.07,1021.41,3.5263605246161616,6.929917864483106
aedd708e-72c5-4c65-8ac7-1e34e5bc8b0c,95,3,2091.42,697.14,4.564348191467836,6.548419655716187
af4bd2e1-2b8a-4819-9fa6-9a83d80e78ab,356,2,737.25,368.62,5.877735781779639,5.9124754508576105
af603c9d-88b6-430e-8e5d-cddf0e0503ef,535,2,1685.5700000000002,842.79,6.284134161070802,6.737903648470452
af7379cb-aa02-4ef6-bb59-a5002b5d4e8c,33,8,4750.41,593.8,3.5263605246161616,6.388225214586
af7f4957-7876-428a-88e9-9dc80c2da229,44,9,6278.81,697.65,3.8066624897703196,6.549149901526457
afe01540-a0a5-4f6d-9f2f-f400c6bfd66c,119,8,7889.83,986.23,4.787491742782046,6.894903041668318
afef39b7-d338-4ed4-9483-064350b0283e,17,10,10046.03,1004.6,2.8903717578961645,6.913339657276038
aff2fc88-b4f8-4d11-aa0b-9ff332de691b,63,7,2334.92,333.56,4.1588830833596715,5.812816235680323
aff657d7-9782-464e-ad9f-9d9eda660385,3,11,5265.36,478.67,1.3862943611198906,6.173098367465439
b0072d9a-6cd5-474a-a40a-9a8a8e00f7da,283,4,3476.06,869.02,5.648974238161206,6.768516199890145
b02f5a77-3fd9-47ae-bf17-a6c9716b0a9e,35,4,3136.4500000000003,784.11,3.58351893845611,6.6658238353540185
b03cc7c2-72d8-4ae8-9cbe-ba2e8d0f668a,40,11,7537.08,685.19,3.713572066704308,6.531154557307378
b0585c96-8dbb-4f23-9e1c-564835141945,463,2,843.1099999999999,421.55,6.139884552226255,6.046307782990492
b08d9306-2e4a-43e6-859a-6da04e87c643,28,9,9656.62,1072.96,3.367295829986474,6.979108030427379
b0c39fe4-40be-4881-9c30-2988b54592cb,7,8,7564.28,945.54,2.0794415416798357,6.852813230717845
b0d32504-9672-4656-8c21-aae282cb969f,271,8,5845.61,730.7,5.605802066295998,6.595370593889984
b0e8aaad-5904-4020-839a-8f00c85e9764,21,10,5737.549999999999,573.75,3.091042453358316,6.353935163643291
b1072b36-0cbc-469a-8996-563d1a18bdcb,59,2,3043.73,1521.86,4.0943445622221,7.32834542483537
b122f725-3ffb-4ddd-9756-cdf302ccd843,103,1,767.1,767.1,4.6443908991413725,6.643919933004637
b142b34c-426b-4780-8c57-01e0e469295a,28,6,5842.85,973.81,3.367295829986474,6.882242580213
b198a30a-b18f-4e16-8e8e-b2759ce96b4d,39,9,5796.85,644.09,3.6888794541139363,6.469389841945407
b1b0d891-4d6d-4881-af84-cba6541962e8,43,8,4153.67,519.21,3.784189633918261,6.25423257620541
b1b9a3af-3cc7-4a92-b1b1-0771c6bb3775,156,10,11962.87,1196.29,5.056245805348308,7.0878159485623025
b1f2e434-b4c4-4a18-9a14-ab5b312fd0ef,59,10,10995.88,1099.59,4.0943445622221,7.003601678631265
b2126d14-fa5c-4855-8b86-a29475755a16,90,8,5656.63,707.08,4.51085950651685,6.562557081660621
b2128ec8-b3aa-4d89-b793-6f8470cbff51,67,10,5904.16,590.42,4.219507705176107,6.382526424905403
b22ca539-d572-4d26-9818-b987a84a2037,344,4,4807.35,1201.84,5.84354441703136,7.092440706298029
b2871a14-a352-4947-83cc-93d4f81e841d,148,7,6950.66,992.95,5.003946305945459,6.90168690358053
b295b1de-d68b-49f5-8a0b-8380ed9d7a15,62,2,1773.41,886.7,4.143134726391533,6.788633848074274
b2cf3ede-ad81-4fea-8e21-b89bc4e6c143,29,7,7333.23,1047.6,3.4011973816621555,6.955211220138432
b2d69c31-5e86-4c71-bec4-5b35d39cb893,86,11,6753.79,613.98,4.465908118654584,6.421589746952518
b2e7321c-dd98-4434-8f58-7337e806c46d,174,1,120.59,120.59,5.1647859739235145,4.800654729308327
b2ffdd0f-a37a-43c6-bacf-67c6dcafb5e1,651,2,996.03,498.02,6.480044561926653,6.2126461751086515
b30f84c8-a159-436d-b151-0604ef7746dc,106,5,5805.97,1161.19,4.672828834461906,7.058061435232967
b31b9ffe-9082-40ba-82d1-1216b9aa792a,20,2,1140.65,570.33,3.044522437723423,6.347966976166878
b3274763-89dd-40e6-91e1-4339a027cd45,38,9,9152.59,1016.95,3.6635616461296463,6.925546079990686
b328d769-e6a4-48d5-be36-f16514e57fe4,224,6,4074.8,679.13,5.41610040220442,6.522283956368848
b34af199-9f6b-4835-810a-1c5c8a6e8c61,45,3,2735.19,911.73,3.828641396489095,6.816440108490694
b35e353e-a09d-4167-814d-638c3d6c9dfd,72,8,6235.31,779.41,4.290459441148391,6.659819422608427
b3600bac-8113-4f94-b589-d28e7210b485,79,7,4734.62,676.37,4.382026634673881,6.518217652423346
b369ca9e-286b-4068-b200-554469b8412e,70,12,10470.37,872.53,4.2626798770413155,6.7725424735750765
b383df15-0d32-45be-b45a-5444554b2c1e,1,11,6444.92,585.9,0.6931471805599453,6.374854447564289
b39846a7-9ee7-4706-b097-b28de2ac47b0,290,2,2187.36,1093.68,5.673323267171493,6.998217362097996
b3ac413f-3fd9-4e3f-9f20-a6323561f58e,5,7,7943.11,1134.73,1.791759469228055,7.035030894975328
b3ae7697-8029-4ab9-8109-9d9504f19210,134,9,6942.73,771.41,4.90527477843843,6.649515497130314
b3eadac2-756d-45cb-a275-14c9c6f379d8,206,7,7641.900000000001,1091.7,5.332718793265369,6.9964069765767
b3ef126e-ad20-4908-97cc-0c68792eeb02,24,12,11185.47,932.12,3.2188758248682006,6.838533809940184
b3f4d557-8ad5-49d5-84ec-8c50076fa1d5,291,11,9684.19,880.38,5.676753802268282,6.781488860977304
b427f142-01d1-41ab-85a9-e27a380bd32e,503,2,1033.46,516.73,6.222576268071369,6.24945387084779
b4297fb3-d193-412c-92a2-9d3e80358885,64,9,4993.55,554.84,4.174387269895637,6.32048048305274
b42c7d67-dc33-441a-b01f-ea15d9cba328,200,10,4844.8,484.48,5.303304908059076,6.1851380922381605
b43dd15b-0bfe-4f4b-8113-0f070fea758c,68,10,9311.93,931.19,4.23410650459726,6.837536656569367
b476cab5-5338-45d7-8315-a1e7c745016a,11,10,5512.87,551.29,2.4849066497880004,6.314073270641468
b484b5c5-f7fc-4996-a1a2-04b37325af7c,25,8,5846.27,730.78,3.258096538021482,6.595479922340089
b494a02c-7f0a-48fe-a8ce-9b982c5a3d46,48,10,7460.59,746.06,3.8918202981106265,6.616145503192376
b4c1363b-7bab-4f43-b30a-bd4619693840,21,13,12519.02,963.0,3.091042453358316,6.871091294610546
b51a61b8-5310-4815-8741-5df0fdf3f1f8,55,4,1466.73,366.68,4.02535169073515,5.907212994660391
b51b1f63-04cc-49b7-bbf2-408817c3ef94,18,8,8005.63,1000.7,2.9444389791664403,6.909453835617718
b520451a-1426-4206-ab14-21b1d9f93b2f,58,12,12425.03,1035.42,4.07753744390572,6.943527746070266
b5370943-3fc8-4ff0-9a7f-844d38e8d481,37,8,5853.42,731.68,3.6375861597263857,6.596709044492016
b537d0f0-3194-401a-9854-1248ee13a3d7,108,7,5148.35,735.48,4.6913478822291435,6.601882080068932
b53afa55-a845-471b-96c3-1d7c4d29b324,94,1,299.64,299.64,4.553876891600541,5.705913535665156
b53c8b40-0c13-4287-bdb8-5238de4608ab,598,1,714.7,714.7,6.395261598115449,6.573261084744552
b5411589-29b8-458a-aa68-801a66eec729,78,5,2495.7,499.14,4.3694478524670215,6.214888059229508
b5740624-786e-4d12-b65d-ced7d53af6b3,319,6,4379.81,729.97,5.768320995793772,6.594372419235945
b591c047-bb1d-47cc-845e-7de599f85655,27,12,11072.82,922.74,3.332204510175204,6.8284306467640326
b5c8b09f-fea7-4d73-ab93-98934ba596f9,506,1,424.48,424.48,6.2285110035911835,6.053217943383464
b5db1866-2c37-4049-866f-d54be730c203,37,4,2777.38,694.34,3.6375861597263857,6.544400934574354
b5f6d16d-3f80-4cb2-b341-31dc41ac3118,87,8,5033.85,629.23,4.477336814478207,6.446084832125401
b5fb5a7f-89ec-4975-8e46-3515186b1a23,4,5,6131.28,1226.26,1.6094379124341003,7.112539321204007
b625a8c6-4731-45f3-97f4-df7a71387369,257,8,8198.31,1024.79,5.552959584921617,6.933218326418667
b62a0b01-8825-4a97-90be-c03a82babc11,69,5,4446.42,889.28,4.248495242049359,6.791536019989435
b63bb4bd-a0b2-41d9-86c5-927bf478b2ac,145,8,3812.3,476.54,4.983606621708336,6.168647926045813
b648f6f9-05ae-415e-bb74-d0f846b32b97,252,2,665.45,332.72,5.53338948872752,5.810302318033874
b690f929-f8df-4d5b-87df-4ac3ac6897cc,95,5,4890.28,978.06,4.564348191467836,6.886592927680116
b6dbfe3c-63b5-4953-8a0a-a9cd991bff8c,125,3,1478.69,492.9,4.836281906951478,6.202333067546579
b6f8a0bc-a770-4a94-8d98-7333f2a54fec,45,10,7978.21,797.82,3.828641396489095,6.68313563878456
b6fa90f5-93d6-4171-91a9-dbc252d3825e,16,14,12388.89,884.92,2.833213344056216,6.786626653074657
b72b93bc-0d98-47ed-8262-6da9365e3724,68,8,7472.610000000001,934.08,4.23410650459726,6.8406320871258375
b74bb547-5458-4cc0-ad3b-6e88a79d1e6d,111,11,11528.03,1048.0,4.718498871295094,6.955592608396297
b74edf86-4cd3-425e-9940-45907ece9bf4,154,4,1243.86,310.96,5.043425116919247,5.742874974462297
b7560cdb-6201-4441-9cb7-482e986e52a4,62,3,4211.15,1403.72,4.143134726391533,7.247593273651075
b757906c-ff3f-42c0-8662-8ac6ba665a2d,22,9,8721.56,969.06,3.1354942159291497,6.8773579252545485
b7b19208-b8ea-457b-9576-51ba5a319de6,77,5,4647.65,929.53,4.356708826689592,6.835754316293374
b7fd8f90-851b-4d38-bbb3-780a9b8dd7a7,70,7,4764.13,680.59,4.2626798770413155,6.524428304045978
b806e24f-d45e-4c78-8e99-777dcae12c22,194,6,4591.58,765.26,5.272999558563747,6.641521537736225
b8196ae6-c1dd-4a0c-af71-d32bbe1a618d,135,3,2674.45,891.48,4.912654885736052,6.794004104439124
b81aa103-64be-42ab-a1dc-20bf4dc783f8,60,10,11019.14,1101.91,4.110873864173311,7.005707420276164
b82c49d7-4b75-4868-8e6d-dbefc841e4fa,147,5,4899.81,979.96,4.997212273764115,6.888531684014378
b837e5d4-4cce-4496-a7da-14c45540d194,124,8,7183.17,897.9,4.8283137373023015,6.801171793579353
b8477785-30b2-47ff-bdeb-5c852a8d7ef0,390,3,2667.24,889.08,5.968707559985366,6.791311346326983
b84982a2-c443-40f6-9158-ce2c42a90240,153,4,3293.39,823.35,5.0369526024136295,6.7145951970071875
b8553d56-4bc2-4fbe-98e6-8664dc9cc288,113,1,344.77,344.77,4.736198448394496,5.845773814135814
b8594f32-37f0-42d3-89a3-8f7fe97c2998,246,5,4758.56,951.71,5.5093883366279774,6.859310555141324
b86d6d08-bc70-4716-bff1-52c29be5ab93,103,5,6539.81,1307.96,4.6443908991413725,7.176988207765388
b87811d8-d7e3-4b8d-9c4f-9b89613776c4,49,8,4769.75,596.22,3.912023005428146,6.392285554722489
b885cc4e-055d-494f-8994-46daf042986a,149,5,3238.43,647.69,5.0106352940962555,6.474954944653914
b88e709c-4d67-4cfa-97e8-f158973071e5,77,10,10581.91,1058.19,4.356708826689592,6.965259744050563
b8906148-6764-4fe8-b20f-c922dc369ec2,7,9,7545.91,838.43,2.0794415416798357,6.732723090074991
b8c373ba-6065-40a1-a59b-fe956eac4a27,28,6,1959.01,326.5,3.367295829986474,5.791488055075306
b8d79baa-cd2e-44d5-a199-daeff09da04b,24,10,5490.58,549.06,3.2188758248682006,6.310027363185627
b8fda1e8-f4b3-4550-92c0-a92c1af0cb53,374,1,270.8,270.8,5.926926025970411,5.605066501717044
b914ecbe-6a07-4ae6-9533-22bc698be63e,405,2,2045.52,1022.76,6.0063531596017325,6.931237403129341
b91593ce-5e2f-4fb3-8937-cf2df2f85804,108,10,7574.27,757.43,4.6913478822291435,6.631250507120481
b91d1eae-3ae3-4b32-9966-19a9458745d7,11,14,9505.32,678.95,2.4849066497880004,6.522019266054968
b92bcc9b-4fdf-43d9-940a-e7bee3df8a5e,47,6,3882.59,647.1,3.8712010109078907,6.474045005433671
b92f40ae-f5a0-4ce5-887d-5a1485061355,167,6,2926.02,487.67,5.123963979403259,6.191687415037624
b939e638-07f9-490e-806e-f9a41e5cf7bb,31,7,4465.27,637.9,3.4657359027997265,6.459747947608298
b957598e-3aeb-46ad-b173-a568e9790afb,173,6,3430.93,571.82,5.159055299214529,6.350571531237997
b961e950-0579-470d-9ae2-ea4a2850f951,106,6,5156.53,859.42,4.672828834461906,6.757420642125739
b985d4d7-da0b-43d5-8617-4492f1aef6d1,48,3,2315.37,771.79,3.8918202981106265,6.650007342855994
b987850d-0aad-4295-92fa-7bb3d85017bf,17,11,8693.79,790.34,2.8903717578961645,6.673727711065848
