clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label,future_revenue,predicted_clv
80cd1d80-bdb7-40b7-917e-18b2604c90c6,100,6,4760.82,793.47,4.61512051684126,6.677675225666628,1,-0.2677749704195544,0.1671120553293203,Loyal Customers,5679.755999999999,5616.9578064285715
810fa741-7dba-4d25-89ce-ef9c3d813661,214,4,3375.25,843.81,5.3706380281276624,6.739111750003151,3,-1.1693857976439137,0.3907879391024252,New Customers,5679.755999999999,5871.387750594411
81127689-51b2-4ff2-bd03-bbd3c00f96c7,240,4,4358.54,1089.64,5.484796933490655,6.994519958877874,3,-1.015323696514303,0.5837775455016689,New Customers,5679.755999999999,5536.042945324679
81454b36-4824-415e-83ac-5fac84b514a5,66,4,2512.76,628.19,4.204692619390966,6.444433277860114,2,-0.9235193078910292,-0.534246388939978,"Moderate Spend, Low Frequency",5679.755999999999,5723.674415651018
8150ae7e-4b18-415f-9eb6-39568e63b9ef,0,8,7994.59,999.32,0.0,6.9080752277930575,0,2.3798315218494297,-2.582769314094727,Loyal High-Value Customers,5242.695,5297.168924025976
819d0c27-1090-4e96-a229-4bf99f14d0cf,260,1,462.9,462.9,5.564520407322694,6.1396690117576975,3,-2.3512749933664723,-0.0348407213420155,New Customers,5242.695,5443.126305000001
81c47fda-83ae-476c-a921-f419761f5204,365,2,2182.35,1091.18,5.902633333401366,6.995930977885863,3,-1.9529089945291116,0.4779206575178141,New Customers,5242.695,5104.140405259743
81dab6e8-aa1a-42af-b3fc-5625e990fb7e,219,7,4074.0,582.0,5.393627546352361,6.368187186350492,1,-0.5037204126413583,0.7179694286541828,Loyal Customers,5242.695,5706.994248614717
8232d365-4a2d-434c-a6d0-e0b44673e7da,62,1,1188.6,1188.6,4.143134726391533,7.081372395145945,2,-1.6993429220597998,-0.960038537641518,"Moderate Spend, Low Frequency",5242.695,5476.005263354982
8284e917-b656-4472-ba09-4eae6840e436,45,11,6990.26,635.48,3.828641396489095,6.455952995665608,4,1.3475477420747646,0.248897245104251,Loyal High-Value Customers,5242.695,5482.069547683983
8297fe5d-c787-4e90-8795-b4624d18c8c2,311,5,3720.22,744.04,5.7430031878094825,6.6134379082134025,3,-1.055662392677494,0.7712221719959597,New Customers,5242.695,5493.651231255415
82e02972-aa8b-4e21-991d-2e64510b4d63,630,1,86.34,86.34,6.447305862541213,4.469808548057415,3,-2.7414770420241537,0.5482248229573217,New Customers,5242.695,5308.469380000003
82e50258-c63f-420c-8f07-531c97cf88ea,0,13,12696.18,976.63,0.0,6.885131275344191,0,4.203944596663243,-1.66161225638003,Loyal High-Value Customers,5242.695,5612.719466753247
82ea0dda-ed10-43a8-8db6-4cad46a09afe,602,1,108.79,108.79,6.401917196727186,4.698569450246641,3,-2.72080249394942,0.5185983244826873,New Customers,5242.695,5496.410633333335
83362cc0-699d-4ac1-bc2b-4af34c208752,5,10,9472.04,947.2,1.791759469228055,6.854565450468018,0,2.389061770390028,-0.9897322104530332,Loyal High-Value Customers,5242.695,5526.111869718617
83367443-c286-4c2d-9484-edd9ea35fee9,46,10,6813.36,681.34,3.8501476017100575,6.525528067341151,1,1.126333474848067,0.1669032205375456,Loyal Customers,7335.42,6861.215030367968
8341733c-ffd4-48e0-aefc-4cd4d1053646,32,2,1007.77,503.88,3.49650756146648,6.224320777275984,2,-1.3255590267558568,-1.3620718424470486,"Moderate Spend, Low Frequency",7335.42,6039.387413506496
8356cb4d-b6ea-44f1-add4-3861776491b8,260,5,2827.01,565.4,5.564520407322694,6.33930054237951,3,-1.1688779679138035,0.5428854301006815,New Customers,7335.42,5968.13035900433
8390a2eb-5d3b-449b-95b2-f2d2c3f00a06,78,11,10365.33,942.3,4.3694478524670215,6.849384365655808,4,1.823103297187889,1.0169486923066235,Loyal High-Value Customers,7335.42,6688.593356536798
83fe7229-ba9a-4671-a6f6-048283924fd8,332,1,2406.6,2406.6,5.808142489980444,7.786385679673615,3,-2.053156118130796,0.3593835086905573,New Customers,7335.42,7209.197665606064
84272e3a-a88b-4b12-aa34-2cf52a39ecd6,31,10,7012.4400000000005,701.24,3.4657359027997265,6.554275225939924,4,1.3032055401926008,-0.082994378689134,Loyal High-Value Customers,6581.279999999999,6280.731628160181
842f5897-6ebb-476a-a361-ce9d187a86be,151,3,1644.2199999999998,548.07,5.0238805208462765,6.30822593793525,3,-1.5669565252682824,-0.1294226912250907,New Customers,6581.279999999999,4682.880863296699
844a8dbd-be16-4b13-8244-477b51355484,47,2,1284.04,642.02,3.87120101090789,6.466175827952961,2,-1.404750874694343,-1.064901626285638,"Moderate Spend, Low Frequency",6033.8025,5957.95221441558
844d0137-a406-4427-be61-e86f13c3682a,131,7,5962.43,851.78,4.882801922586371,6.748501600978975,1,0.0531416198867869,0.5709260521979329,Loyal Customers,6033.8025,6199.358145714279
84b67e3f-93fe-4b47-8874-4ca52502418f,27,10,10350.47,1035.05,3.332204510175204,6.943170684203092,4,2.012479797301854,0.2026716225172043,Loyal High-Value Customers,6033.8025,5867.379998051949
84c61477-42eb-45c2-a5a4-f3ef1ef1fcf0,55,6,6630.83,1105.14,4.02535169073515,7.0086317563499,1,0.313656811698621,-0.0380078696633812,Loyal Customers,6033.8025,3905.922840238094
85246377-8778-4d48-bf87-a7047c872b5d,26,12,12397.23,1033.1,3.295836866004329,6.941286762190929,4,2.7880484905159264,0.5642755666228413,Loyal High-Value Customers,6033.8025,6988.884217619045
85390c1c-3c42-4be9-b144-47ee5e23aa37,71,2,1866.01,933.01,4.276666119016055,6.839487144809643,2,-1.4343583701400164,-0.7110786357354218,"Moderate Spend, Low Frequency",6033.8025,6040.751641623372
85644d51-e3a5-44ec-a46b-7897ae320dab,120,3,1190.22,396.74,4.795790545596741,5.985798525481355,3,-1.575394879901157,-0.3428895605515829,New Customers,6033.8025,6021.18170380952
8577124e-e6e1-4d05-813c-c2e2b975bc7a,27,4,1514.12,378.53,3.332204510175204,5.938933645094688,2,-0.8095392545805041,-1.2667072446622842,"Moderate Spend, Low Frequency",6033.8025,5876.888332747248
85831acc-eb07-40da-ad65-48dae7fd4008,35,9,5663.38,629.26,3.58351893845611,6.4461324326617095,1,0.8152727310688098,-0.2302813136154045,Loyal Customers,6033.8025,5237.742611428566
85b248f3-3fa3-4565-b06a-c33733aff93c,115,2,1401.06,700.53,4.7535901911063645,6.553263664130593,3,-1.6969922133648956,-0.4258761484769983,New Customers,1597.3199999999997,3408.757431666671
85c70698-478e-467d-8efa-250d0257ef91,174,1,1868.2,1868.2,5.1647859739235145,7.533265810826271,3,-1.9298734027937168,-0.1581608626453435,New Customers,1597.3199999999997,4517.863924696974
85daebaf-838d-4e88-adec-c8f3f69d0358,55,8,6644.26,830.53,4.02535169073515,6.723267377356762,1,0.6732539855867892,0.1176963386340401,Loyal Customers,1597.3199999999997,3299.1006476190505
85def8ed-6d17-4ba1-b58d-e3051f5513c2,286,2,306.6,153.3,5.659482215759621,5.038898759369115,3,-2.2377297091339674,0.0917729396202171,New Customers,3679.74,4297.399189550447
860e1523-5176-4325-8aba-480903e5118d,100,8,6079.79,759.97,4.61512051684126,6.634593935271222,1,0.3505577361730992,0.4715758980489334,Loyal Customers,3679.74,5410.028977943722
861e9f19-1bbb-4266-aea2-89dcd003b379,39,8,5840.91,730.11,3.688879454113936,6.59456392722515,1,0.6343245047982013,-0.2124297531223097,Loyal Customers,3679.74,5205.533706190473
86233cc0-c40d-4279-8e4b-f24f5275822e,221,1,652.22,652.22,5.402677381872279,6.481913979121144,3,-2.255900083305299,-0.1280296307581385,New Customers,3679.74,4360.232959696967
86262856-0f45-4d70-9aad-ee73cc4afde9,457,2,2183.56,1091.78,6.126869184114185,6.996480187038507,3,-2.0328280601814903,0.6370614984707818,New Customers,3679.74,4236.8491484848455
86a2ba3e-6b5f-4f68-a1ea-1ebcc790fd99,10,9,7741.57,860.17,2.3978952727983707,6.758291929769657,0,1.6509658255993198,-0.8341937486401343,Loyal High-Value Customers,3679.74,4683.255709898433
86bdfe82-8097-419e-b524-167949f0ef9c,73,8,6554.92,819.36,4.304065093204169,6.709743268305532,1,0.5559150694384546,0.3051488504989615,Loyal Customers,3679.74,4204.62689725108
86c4806b-4438-4240-8ef5-a44990d4673a,207,2,3192.23,1596.12,5.337538079701318,7.375957286281245,3,-1.5507603602855895,0.1922890352614996,New Customers,3679.74,4363.993986190474
8789f42b-1176-4a39-9c7d-6d9f949b2429,8,8,5617.2,702.15,2.19722457733622,6.555570240316257,0,1.1232194027440945,-1.2956350527467355,Loyal High-Value Customers,3679.74,4505.879946428567
87b79357-a5d5-45a4-a5a1-952e52b4ee93,66,11,7663.65,696.7,4.204692619390966,6.547789210945191,4,1.3465728644899695,0.5922800438656518,Loyal High-Value Customers,4779.12,5120.653658874459
87becab7-5ad9-4740-b6ec-3e33db3b485b,20,10,6741.099999999999,674.11,3.044522437723423,6.514875640558472,0,1.4000042041513516,-0.4125896347690906,Loyal High-Value Customers,4779.12,4409.360207186145
87cdbddb-7f13-4852-852a-b358afaa2340,184,12,10264.44,855.37,5.220355825078325,6.752702525742305,4,1.6773975074882888,1.6859084505658286,Loyal High-Value Customers,4779.12,5962.319745504493
87ee8013-4c02-482d-a979-ece60498064f,61,13,8597.63,661.36,4.127134385045092,6.495809214774283,4,1.9163323705122872,0.797880617627207,Loyal High-Value Customers,4779.12,5001.811945238094
880989ee-02fb-4501-a536-4237f0495b93,64,11,8531.54,775.59,4.174387269895637,6.654912540572891,4,1.529407134089565,0.6696825276385585,Loyal High-Value Customers,4779.12,4767.199688225108
881dd205-ed14-4259-9dcf-9b3b17f61daa,133,11,8569.64,779.06,4.897839799950911,6.659370839802132,4,1.278341200892439,1.187015390137333,Loyal High-Value Customers,5409.973333333333,5872.210790714289
88441695-04f5-4ac0-8721-7293db38827a,8,4,6154.16,1538.54,2.19722457733622,7.339238949488855,0,0.5157644639858221,-1.5427990516447485,Loyal High-Value Customers,5409.973333333333,5326.949466666665
88576089-afd0-4ac4-bd6a-c256332df02f,81,8,4599.93,574.99,4.406719247264253,6.356090299434074,1,0.1317733720053428,0.1551785323997952,Loyal Customers,5409.973333333333,5769.114172987013
8860ddc5-a0a5-4f4c-9b40-027a08296241,31,10,7223.04,722.3,3.4657359027997265,6.583824073855235,4,1.344942831418886,-0.0589975811882428,Loyal High-Value Customers,5409.973333333333,6469.088139004325
88733880-6885-47ae-8007-28026c2103b8,189,5,3881.23,776.25,5.247024072160486,6.655762048938863,3,-0.8464525054119637,0.4378755654323693,New Customers,5409.973333333333,5774.645183361639
8874d361-5eb0-450a-b4d8-7bd038ae9be2,291,6,4449.84,741.64,5.676753802268282,6.610211405091677,1,-0.7089139456460329,0.8844689702071066,Loyal Customers,5409.973333333333,6883.403857878792
887c858d-2262-4238-804d-2d6b467fb0f9,82,11,6395.91,581.45,4.418840607796598,6.367243344845786,1,1.018775939263311,0.5996773116994322,Loyal Customers,5409.973333333333,5365.02866595238
88843ac2-9fdd-4260-ac47-21ceb3d373f2,7,13,9380.26,721.56,2.079441541679836,6.582800461521242,0,2.803436575683704,-0.564937254947002,Loyal High-Value Customers,5409.973333333333,5564.4014894588745
889a9c94-f682-4ae2-8e37-8de7d465244e,47,3,3154.49,1051.5,3.87120101090789,6.958923565556536,2,-0.8555921241053343,-0.7746864101220956,"Moderate Spend, Low Frequency",5409.973333333333,5044.463842316018
88e4980c-8474-48b2-9a0c-802206c74a6c,18,13,9219.53,709.19,2.9444389791664403,6.565532539869163,4,2.4623670981553394,0.0301077474763594,Loyal High-Value Customers,5409.973333333333,5175.442866904759
890b2a4a-dd33-4fb9-ba6f-855fca9bcdcb,119,10,8641.04,864.1,4.787491742782046,6.762845107186329,4,1.1534704095160329,1.0398176010488014,Loyal High-Value Customers,1938.48,3338.0216714285702
890ddc05-bbdb-4d96-b901-a03730b8b166,186,3,1663.52,554.51,5.231108616854587,6.319886610717834,3,-1.637210605672507,0.0197194170680268,New Customers,2134.9800000000005,3667.539702142853
89116e8a-661c-4134-a85c-5bbd41dd6141,78,11,7815.57,710.51,4.3694478524670215,6.567389472244913,4,1.317784799195802,0.7264165251847222,Loyal High-Value Customers,2134.9800000000005,3212.665673160173
891fc980-6a30-4bdf-a624-f939f5e26b1c,33,7,6345.099999999999,906.44,3.5263605246161616,6.810627448250787,1,0.6138750530682687,-0.3473070691366581,Loyal Customers,3152.9174999999996,4184.129706630036
8926f3e3-7e8a-436c-bb08-3f62979e596d,118,3,1858.95,619.65,4.77912349311153,6.4307673159619565,3,-1.436906050362462,-0.2785095907724654,New Customers,3152.9174999999996,4516.040364935062
8936140d-991f-48aa-89e9-5622fad27597,19,10,11124.54,1112.45,2.995732273553991,7.0152185822316655,4,2.2861677805501475,0.0522845066101234,Loyal High-Value Customers,3152.9174999999996,3832.965707922075
893e1a97-5c44-44db-ad91-ee3884a3b467,247,5,4245.91,849.18,5.513428746164983,6.745448091771264,3,-0.8694124093426602,0.6683333715939168,New Customers,3152.9174999999996,4062.956134097567
894cd346-b873-4339-af21-6d5968c57937,40,10,5457.95,545.79,3.713572066704308,6.304064816460178,1,0.9065370018695348,-0.0843829295577972,Loyal Customers,3152.9174999999996,4165.89185333333
89710c76-a6da-4c1e-9a91-1c29a747762e,416,1,1103.91,1103.91,6.0330862217988015,7.007519162670987,3,-2.391738747036809,0.3704535349195864,New Customers,3152.9174999999996,4197.133435909086
89b6f0ac-1e42-44b7-8ba0-cf7488cc79be,33,8,8518.64,1064.83,3.5263605246161616,6.971509117336683,4,1.22310101922126,-0.022556290985722,Loyal High-Value Customers,3152.9174999999996,4064.1974654978326
89ca50e8-f173-48f7-9df2-8a4912a658ca,110,13,13657.53,1050.58,4.709530201312334,6.958049074036604,4,2.710925015402865,1.787400382591017,Loyal High-Value Customers,3152.9174999999996,4262.65789993506
8a4119c2-6103-4036-9105-00cae0373f46,147,9,7172.41,796.93,4.997212273764115,6.682020874304,1,0.6089754665297002,0.9440980550778266,Loyal Customers,12681.75,4269.025522479187
8a8b72be-415e-463c-9715-114dbf0ef97d,269,7,5455.12,779.3,5.598421958998375,6.659678461122716,1,-0.3032152514279675,1.0205582949093144,Loyal Customers,12681.75,10608.647069069264
8ab6911a-7827-4578-9912-76f4933070ac,121,2,953.46,476.73,4.804021044733257,6.169045719345101,3,-1.803726625428957,-0.4411179721409488,New Customers,12681.75,10307.134295476191
8add7e40-7e17-4602-8a89-50d6d8c4fa17,19,7,8822.71,1260.39,2.995732273553991,7.139969566498745,0,1.2945813676208051,-0.4412581919035351,Loyal High-Value Customers,12681.75,9169.468598138525
8ae733b3-9fa3-40d3-ace5-c2a5f2f8b473,202,6,4722.75,787.12,5.313205979041787,6.669650362527767,1,-0.5248683749214607,0.6577782489298106,Loyal Customers,12681.75,10122.748053561438
8b3cac0e-6854-4c5d-bc52-5fd5bd1473e5,27,5,3084.2,616.84,3.332204510175204,6.426229524261008,2,-0.3199086624228318,-1.010717660337976,"Moderate Spend, Low Frequency",8764.275000000001,7227.472087943728
8b404835-dff5-4027-ae73-bf4ab5b370d5,117,3,979.03,326.34,4.770684624465665,5.790999386077738,3,-1.6082743423311323,-0.3847558948211386,New Customers,8764.275000000001,7786.499461623386
8b7a0b2a-610c-4760-862c-17807f324580,304,2,1268.24,634.12,5.720311776607412,6.453813957416858,3,-2.068894320412733,0.2444804365575628,New Customers,8764.275000000001,5302.35461177489
8baf4a0e-d5c2-4ae6-af30-7bc9a18917b9,209,7,5167.41,738.2,5.3471075307174685,6.605568520327474,1,-0.27039561583293,0.8095711415550584,Loyal Customers,8764.275000000001,7742.966725894117
8bb5fbc3-37ea-40b7-a6d7-ca39f243ae3b,12,8,4643.39,580.42,2.5649493574615367,6.365473387257921,0,0.7987743684035975,-1.145846486749618,Loyal High-Value Customers,8764.275000000001,7501.662854783557
8bf6fb78-89f9-498a-8f6c-2cd38af272d0,65,7,4959.63,708.52,4.189654742026425,6.5645886850681965,1,0.1021872095830035,-0.0348403005602693,Loyal Customers,8764.275000000001,7704.416055129881
8bf81c16-308b-4b91-a509-231db897313f,45,3,3144.65,1048.22,3.828641396489095,6.955802309953623,2,-0.8423282147696424,-0.8059861430505557,"Moderate Spend, Low Frequency",7186.83,4809.900474696971
8c066a28-84c2-4391-9f75-45a5aa7047dc,9,11,8784.18,798.56,2.302585092994046,6.684061576362446,0,2.2485998149149737,-0.6288030324101495,Loyal High-Value Customers,7186.83,6590.769113181817
8c0d51e1-b450-492b-b192-6c990c0c39a7,91,6,7262.87,1210.48,4.5217885770490405,7.0995980316597285,1,0.2614521277834898,0.3860273454423406,Loyal Customers,7186.83,6510.244009437228
8c235117-aee2-4d65-b180-712635a8183f,170,5,2798.84,559.77,5.14166355650266,6.329310839282338,3,-1.023299729468308,0.2398328519233369,New Customers,7186.83,6684.452334415582
8c3314ac-0a54-444f-a7e6-a6747fa79122,55,3,3684.5,1228.17,4.02535169073515,7.114094423840696,2,-0.8056583960803926,-0.6049880610038413,"Moderate Spend, Low Frequency",7186.83,6718.438932380948
8c4eaad0-b05b-4422-9f49-4079d79feccc,58,15,10336.73,689.12,4.07753744390572,6.536865495513663,4,2.6356573050479195,1.115047534804247,Loyal High-Value Customers,7186.83,6330.927123658006
8c51add4-f878-4948-9618-e8388a306468,19,9,6554.54,728.28,2.995732273553991,6.59205774605732,0,1.202004734947279,-0.54553068435651,Loyal High-Value Customers,7186.83,5554.819313571428
8c55827e-ea94-40e9-b029-75cd7329103a,107,2,2506.25,1253.12,4.68213122712422,7.134189410394413,3,-1.4524177556153406,-0.3506160754303299,New Customers,3976.56,4729.931506190479
8c638189-e0e0-4d89-a26e-0ef7067ec8f9,26,10,5605.14,560.51,3.295836866004329,6.330629583458914,0,1.085037705307854,-0.3638224277495632,Loyal High-Value Customers,3976.56,4186.887493809522
8c84f086-26c7-4328-9db4-b2d1869d4717,8,12,4623.07,385.26,2.19722457733622,5.956510717844453,0,1.640071124836075,-1.1005632471701028,Loyal High-Value Customers,6047.4659999999985,4128.075685606063
8cbf6382-2641-46bb-8651-5cf20f0c9fa0,122,12,10125.55,843.8,4.812184355372417,6.739099912951997,4,1.7957832828758336,1.3806531208573272,Loyal High-Value Customers,6047.4659999999985,6069.684567316021
8ce5761a-bfe6-4c3a-84a1-ee8696915d78,41,5,3559.98,712.0,3.737669618283368,6.569481420414296,2,-0.3705611861463747,-0.6689944795058026,"Moderate Spend, Low Frequency",6047.4659999999985,5453.880684761908
8ceb25cf-6086-4edc-a099-e9f3125c6319,187,5,3913.18,782.64,5.236441962829949,6.663949731219831,3,-0.8363377190328964,0.434012457694871,New Customers,6047.4659999999985,6221.751290439565
8cf5ef66-0a1c-40f3-990d-e7be26700ff9,144,8,7827.4,978.42,4.976733742420574,6.886960559725432,1,0.5676359862272854,0.9271227835290308,Loyal Customers,6047.4659999999985,6189.633106117217
8d01beb9-fb66-48b9-befb-973f37218e6b,14,8,8186.990000000001,1023.37,2.70805020110221,6.931833068461167,0,1.449899756212389,-0.6406002111697673,Loyal High-Value Customers,6047.4659999999985,5150.518988544789
8d14b18e-2a41-49c7-996f-f8bda3cab06d,44,13,8136.33,625.87,3.80666248977032,6.440739182612607,4,1.9394715728226064,0.5180750326876411,Loyal High-Value Customers,6047.4659999999985,4823.640540346325
8d261fc0-e0ab-42dd-92e7-35dd95ceb861,55,2,986.76,493.38,4.02535169073515,6.2033044522508,2,-1.5187717699295795,-0.9894687596199586,"Moderate Spend, Low Frequency",6047.4659999999985,5856.889335238096
8d35004b-1427-486f-9a61-5d2252af285a,76,6,3651.96,608.66,4.343805421853684,6.412901424725845,2,-0.3905433636292807,-0.1516231929896783,"Moderate Spend, Low Frequency",6047.4659999999985,5291.134745034969
8d421f64-3715-4072-a8d6-6853c6596517,107,4,2554.82,638.71,4.68213122712422,6.461014948661562,2,-1.0858564392120176,-0.1909078430864635,"Moderate Spend, Low Frequency",6047.4659999999985,4842.5018213203475
8d50b63a-972a-4a78-bdf2-7b33bbdb2e81,414,1,1154.08,1154.08,6.028278520230698,7.051924884626513,3,-2.380077281033988,0.3727610670767489,New Customers,6047.4659999999985,5598.187831320346
8d5d45ce-6c0c-4014-9eb1-a2ef3f87dacb,214,11,12074.15,1097.65,5.3706380281276624,7.001837432343276,4,1.8038608222383807,1.9215920428536253,Loyal High-Value Customers,6047.4659999999985,5878.725949978357
8d66dc46-2283-4620-9304-36b28a9696a6,172,2,1862.55,931.28,5.153291594497779,6.837633198750329,3,-1.7484163845073304,-0.0898682146513023,New Customers,6047.4659999999985,6022.484874242425
8d6a4661-3994-4698-aef6-7c4057de2d85,97,12,9527.91,793.99,4.584967478670572,6.678329535958868,4,1.7585658437417049,1.1514383087982545,Loyal High-Value Customers,6047.4659999999985,5847.010914047622
8d8eb3c8-4cd2-4976-8cc0-26b438c9df7f,128,6,5960.87,993.48,4.859812404361672,6.90221998748346,1,-0.1174171408530281,0.4773597408353793,Loyal Customers,1893.3600000000001,2963.121716666661
