clientid,recency,frequency,monetaryvalue,avgtransactionvalue
d9cbc443-fdf2-4be3-a778-5644e69c447d,224,8,8432.3,1054.04
d9e0dae0-8f8c-4adb-8528-2224aef94c47,130,12,8797.02,733.08
d9edaea4-09ad-4b71-8493-f297cca0263b,58,5,2935.56,587.11
d9f0724c-23c1-4eaa-8e6b-7612924317f8,80,8,5410.2,676.28
d9f1e569-135d-4451-9929-c84cec321121,39,8,7224.68,903.08
da03063e-d66f-421a-af7e-5712d8282297,92,6,2511.8,418.63
da1046da-ed0f-4bbc-9da8-34445fcfb074,145,11,8232.2,748.38
da10ce08-5c31-4981-9f50-6d451c0baf47,92,7,4485.6,640.8
da1c01f5-ef7a-4f67-9394-5103be5dc7b0,340,1,312.55,312.55
da35428d-5fed-4a9f-80c1-225260e945c0,32,10,6214.56,621.46
da4a4e81-0563-4cdf-b78c-5ac4a1e5a382,205,6,3501.9500000000003,583.66
da667e00-c4da-495f-9976-095684a38712,229,4,2219.24,554.81
da751769-b58e-4e26-82ea-9c6c5ff57832,177,8,8343.53,1042.94
da83d0ee-2ea5-4e36-bc79-95d2845ab96c,100,1,444.96,444.96
da943f3c-7d9b-4ed4-8d8f-34c0ea78091c,5,6,5669.389999999999,944.9
da97dac0-4c53-4475-b36b-197fbfbc4b7b,14,4,3983.92,995.98
dac8f3a0-1c82-4865-9f4d-92356f83899a,19,11,6118.29,556.21
dadd002d-05b9-435b-b8a5-4f0605763a89,77,5,5024.7,1004.94
daea30ad-c169-4b2e-ad66-e91d883a2b4a,488,1,1291.84,1291.84
db348e35-f648-4a05-970e-5bbe4aee4147,47,8,5788.65,723.58
db525b95-c387-4856-8e7c-3e5fffe46afd,221,8,6228.67,778.58
db79b0f2-0a52-46ea-ab15-8f67b8841d51,38,9,7456.3,828.48
db921135-ae62-4f1d-84e4-2e9171b96365,730,1,398.6,398.6
db9fc6e2-4f15-4bc5-b03b-2a8ccae18cb9,383,6,4664.09,777.35
dbad35eb-6c53-4ca3-ad81-943a2c1db493,13,7,4965.5,709.36
dc0ec910-7993-461f-88c5-a41a515c0c6f,165,8,7717.8099999999995,964.73
dc13c7a9-c2c0-479f-bcf6-e6fa4c5cbadf,45,6,3231.04,538.51
dc19efdc-70c3-4d4e-87cd-21704c1122fb,31,14,8224.35,587.45
dc5424aa-e03b-46f2-8598-28e997648317,104,1,1465.12,1465.12
dc5ac2a2-6fae-44d0-8445-8ec87cc60282,3,2,1437.91,718.96
dc5ce454-305b-4c98-b77a-bd23382ea267,41,11,5928.54,538.96
dc889424-ce1a-407c-a590-fa17bc14792e,10,5,3968.7,793.74
dcc215a7-cd2d-4305-b4eb-4226ecef3256,163,5,3946.95,789.39
dcc27522-1d68-4104-af88-58d87fc9ed0c,4,10,7057.700000000001,705.77
dcd49d1e-d5e5-4656-b8c6-4ed8a42b787a,28,9,3120.91,346.77
dcd90640-4e83-46ab-acc3-9cf1b08f946b,80,1,373.06,373.06
dd1c7572-90e3-4b98-a582-af6dbe257d60,62,10,10420.91,1042.09
dd25bdaf-782b-49c4-88da-dec63af48760,158,1,290.91,290.91
dd6f020e-0ae4-49f5-a1ba-493b1d800c43,221,12,7060.56,588.38
dd8ffd22-3387-438a-bede-776ba788895a,91,12,9210.47,767.54
ddb6f64a-6e14-4181-81b2-adae8f42ea28,24,4,1938.38,484.6
ddbc5ea0-c141-46ec-a4e2-641b2a1bd17b,367,4,1934.75,483.69
ddd83b31-c60a-4514-aae6-b10a2fdc7bae,91,13,10795.8,830.45
de0665d5-cbdb-49d3-9968-8a78efe2f58f,73,7,5132.6900000000005,733.24
de191f97-d81a-4c0e-85d9-c6b940827de7,79,8,7240.639999999999,905.08
de19b71a-d184-47be-b895-23ddac055c24,10,5,5582.23,1116.45
de1b2818-b323-4e9f-8ea5-9491e5ae280e,117,3,784.1999999999999,261.4
de6036e8-d7ba-401a-ad47-8d03fd4f2e5a,7,1,1262.91,1262.91
de774416-6ed6-43ab-a11f-468ffce1b6fc,110,2,1495.3600000000001,747.68
de8a5b10-5b28-4073-b7fc-4ae2bf44b3dc,24,7,5355.780000000001,765.11
de9bd7ab-10be-4fb5-a1e7-0e24c3950bfe,411,8,3035.86,379.48
de9cf4c6-aaab-4660-8343-3bf4014c8cd1,90,5,6662.91,1332.58
deb53b05-c6c9-4030-8aac-48d85b1f7542,3,6,2725.1299999999997,454.19
def3f1f0-e331-4752-af4f-cbde62eb0123,29,1,669.24,669.24
def4d40b-b5e8-4fee-a7f1-916a7fd51b49,62,8,6747.0599999999995,843.38
deff0742-8204-4f4c-ab09-605aeb447c5c,102,6,4473.12,745.52
df0c71ea-6c46-4eac-bc9a-a057dfe5398c,60,8,4981.17,622.65
df14d549-eeb0-4474-925e-4ea1c9139a28,21,10,6215.84,621.58
df19a223-1d21-43ac-a60f-d00b2ac9ebef,98,13,6813.9,524.15
df28934e-0a95-4efe-9103-81e0606b99f8,103,7,6102.04,871.72
df642d28-afb7-4206-969a-c9938e0b3f83,230,3,2438.61,812.87
df77d4ef-1a1e-4923-98d8-dc5bfe57d597,20,7,6595.89,942.27
df80b9d6-6973-4adb-80b4-f44864d505d9,186,5,5965.46,1193.09
dfb6db81-4702-4e37-9d77-885ca32e8f62,376,1,233.28,233.28
dfc018b9-5124-43c4-a8bf-5f427ef529c5,7,11,7445.8,676.89
dfd6905f-9f39-48ec-9833-8def7077d5cd,639,1,1464.8,1464.8
dfe3b86e-4288-4e0f-84f7-4e6f7d9e826d,10,12,8715.73,726.31
e00c48e8-b908-45b5-971f-6f78cd546858,7,12,8790.37,732.53
e00e28f6-eab5-45df-b49b-7df6b0642793,59,10,9717.220000000001,971.72
e017478b-c628-4b71-a54e-10bcf95b2e0a,161,2,1825.8400000000001,912.92
e045f643-9e9d-48e9-85be-20d5a890ef0b,161,5,3212.9200000000005,642.58
e060a9a7-9e85-4894-8e61-e46950c91c53,69,6,3926.7200000000003,654.45
e07079af-7b9e-4b82-ab99-82e40c3565e8,12,7,5202.57,743.22
e0b8bb06-4eb9-41fe-82b1-42d183f978b0,27,2,1048.74,524.37
e0c8da86-c8a0-463a-b981-42feaec97e0e,38,4,1766.73,441.68
e0f48741-e9ec-4873-9a56-1c774de99ffa,13,10,6364.360000000001,636.44
e10bd4ce-6cd9-45cb-81f7-9c008f538a0c,461,2,1133.07,566.54
e117ffb8-575d-416e-972c-954b2fb6cbd5,152,5,3056.58,611.32
e12f72f6-1a99-453a-8529-c41cd92957ca,17,6,4884.07,814.01
e13e2f7b-c4f5-44fd-a023-26228782e210,25,12,9204.27,767.02
e148adeb-adc3-43fa-ab40-ce07a6b08dd1,181,10,11810.61,1181.06
e149b948-28cf-4d6e-b379-1016ddb578cc,38,6,2978.77,496.46
e150719f-809d-43fa-abd0-47f5f111ad80,38,12,10790.8,899.23
e150d33a-1912-4347-993b-5c4175729f11,162,2,680.1400000000001,340.07
e15b89f2-6e5f-4c5a-8295-140bb8c7c20b,84,10,5585.73,558.57
e19f7600-c404-4721-b161-33d3597cdc7d,87,3,2619.31,873.1
e1be5d0c-9ebc-4cb9-885e-1bce1ce9db22,344,1,1705.0,1705.0
e1c1b359-c07c-4fe9-b7f2-3351bde2a425,0,6,2430.5,405.08
e1fc024a-5b76-45a2-8ccd-916b579a05ba,0,8,11894.84,1486.86
e1ffd300-74d6-4aff-b0ce-d18fae2aa777,314,4,4540.8,1135.2
e25bea79-db69-4da2-94f9-61bd72549759,178,7,4553.84,650.55
e26ee436-3c87-43c7-9a81-7339ffab7bdc,79,5,3846.94,769.39
e29193a6-c2d1-486c-82a1-8b7978543e78,217,7,8126.22,1160.89
e2d4d02c-0cc6-40ce-99b3-114b14bc578b,114,4,3254.92,813.73
e2e1697d-fa9b-4d6a-9c67-bdcdf252b1e6,51,12,8539.08,711.59
e2e8d4a8-3100-4054-af26-0c6b974ea216,90,12,17975.670000000002,1497.97
e2ec2aed-9869-4296-94fa-03f79813d62e,305,2,940.48,470.24
e2f1022a-0e5f-4cf9-a22f-56ee8d2fbdce,452,1,1814.28,1814.28
e302617e-3116-44e7-a7f5-2399639e3bda,24,7,6477.66,925.38
e3286d51-4967-40a0-adeb-c3919f0a46aa,431,1,1136.6,1136.6
e347fc4c-4033-4223-9f2e-a24ca2dc08de,147,5,3405.42,681.08
e34a432f-511c-460b-820a-cef2a719ff11,40,10,7137.1,713.71
e37ff53f-649b-4a3d-87f3-a9f92d224660,209,3,2230.48,743.49
e38ce023-d300-42c0-9219-3f700e08cd0a,141,7,6885.200000000001,983.6
e3931b34-9b4e-4445-9231-2cd1ab091ab9,242,4,4167.36,1041.84
e3952c25-fb25-4c55-9f97-8ecbefb9c138,79,4,2187.42,546.86
e3a88670-4905-4cfa-a788-9b845817bf8e,7,8,5389.19,673.65
e3ae2d0f-1e85-45fa-8d9b-0b013b5b566b,37,12,12275.1,1022.92
e3b9f954-403b-45b0-ba59-0a14cb7f71d6,27,7,5850.24,835.75
e3ba7fd7-1edb-4c21-b4b0-f0bb70b03b8d,248,1,910.6,910.6
e3d32d34-1e09-42f2-8799-ec080de24258,160,9,8983.02,998.11
e3d4e13e-15ed-427a-9d3d-334e847ddf4c,62,7,5931.21,847.32
e3d5128e-934c-425e-9a32-c4c3647dbcb4,20,5,3316.8999999999996,663.38
e3d716eb-72cb-47ab-a407-70af0fb8dd05,187,2,2384.56,1192.28
e3f5d239-74a7-4120-a936-bb4daa3176ee,10,11,8367.18,760.65
e40fb96c-1acf-4d7a-bcbd-3151c00e918b,89,6,6937.34,1156.22
e41d8323-d16c-43fc-822c-94579eaf548d,78,7,6597.96,942.57
e41e7dc9-3831-47de-9f31-8ca1d75e29d1,132,8,9110.36,1138.8
e423ec9c-b50e-42cd-84b7-663eab7b4b88,7,6,6126.22,1021.04
e423eff5-6a90-4ad6-9369-53a1d79f80a0,108,9,7965.61,885.07
e46c20ac-9f57-4d7e-b5bc-bf0d7f254d45,99,7,4970.7300000000005,710.1
e472348d-96f7-44e8-911d-f0fd6ceb53e1,82,11,8008.37,728.03
e4748e38-e834-4c66-9736-fe8f65455322,136,1,1800.24,1800.24
e49bb644-8212-417c-89d3-88bca207ce75,54,6,3722.8,620.47
e4a1535f-c24d-48f5-b3d3-7ed45e710618,46,6,5244.29,874.05
e4ab38ab-01cb-4488-9ef6-422b322b67cb,126,1,30.61,30.61
e4cf8ff1-b68e-4874-88ec-252648541ab2,237,4,2720.5,680.12
e4f741af-a105-4a50-9f25-102a0d07e34c,178,9,8560.51,951.17
e506df78-ec50-453f-bbfd-49ce5e52f446,167,8,6861.49,857.69
e5212807-2eb3-4cc2-a796-d23b93a318a9,455,4,2912.21,728.05
e54c0880-b3fa-47d0-9681-2fbea1bedbd5,128,7,8855.18,1265.03
e5506e84-7b31-4612-b952-590ccc35b169,198,9,5809.09,645.45
e5532ae2-f88a-4f93-8990-baadc8e85612,83,7,6706.5,958.07
e586ea5b-de0f-4eca-b11e-22f9eca3aa43,327,5,3645.9300000000003,729.19
e59bc73d-7b2d-4d0b-bdfc-e428f5516362,12,7,5101.89,728.84
e59ed735-b2e4-4b08-9660-b3043e6c603a,107,2,1968.06,984.03
e5a92c80-0369-4ee6-a6cb-797db9db98c4,99,7,3996.11,570.87
e5acca59-2792-46d6-9860-9770e763a386,4,7,2329.96,332.85
e5b6e199-56c2-4fc5-9f44-add94c0657d6,275,1,422.8,422.8
e5c1a759-fe7d-4403-8072-de8ee36c7f63,699,1,1343.04,1343.04
e5cbc6a6-148d-4b21-89d8-5f5a84744e00,544,5,2123.71,424.74
e60de9fc-18bd-42ed-9a1f-c3cb95882f56,44,6,3865.92,644.32
e6188e19-229f-4af6-af1b-40e6cd7186ba,74,9,8250.6,916.73
e66b3992-e627-4495-b971-c86b6756227f,6,1,1077.0,1077.0
e66f5bf6-7f25-4398-b2aa-82d0820472e9,202,5,1681.8000000000002,336.36
e6834063-0766-4c67-ae28-3237b70b5e8c,621,1,362.29,362.29
e68f8891-ef6b-475e-8af8-49fa9588b2de,26,10,8059.92,805.99
e6be3bd1-7e28-4c96-b259-b185752bdf81,185,3,2552.35,850.78
e6d0c878-bf78-4420-a494-d5fd1fe15254,600,1,642.04,642.04
e7034378-e9db-4e26-8b0f-e49af745eacf,53,9,10513.4,1168.16
e729aec8-74fd-43c8-969a-3692d6711d2e,82,9,9132.56,1014.73
e737fb83-b8be-4d1b-8abe-a6a053d61c2e,2,14,11575.71,826.84
e738cfb4-111e-45d4-bb88-c2cd2a87fa5c,231,6,4221.32,703.55
e74ce2ee-ba30-43d5-ab3c-b6d1790d8ae0,18,8,3252.0,406.5
e77934b1-b086-4623-9891-f09089013581,49,13,8132.49,625.58
e77e7afd-1bd3-4c1f-858a-8a1cfca38597,26,9,9404.87,1044.99
e781d29c-e863-4e9d-8b2c-dc2cba5dba25,120,6,5346.55,891.09
e78a6429-2ee5-493f-8d25-764ee5f9246f,38,12,6774.25,564.52
e795de1d-8e34-429f-95e1-b1796d51d43b,27,11,4297.27,390.66
e7a1c9a2-bd69-4965-868b-fc759fd76697,99,11,6467.6,587.96
e7c965eb-e3a0-4ff6-a0d7-c9f32901974f,48,6,5896.0599999999995,982.68
e7e1e19c-d1b2-43a2-9ebb-67973c85c91b,28,11,8844.48,804.04
e7e1fa92-e899-481f-9311-974c7e892cac,441,2,3172.2,1586.1
e7f16e24-98db-47bf-8d26-17f7af007a06,247,7,5178.32,739.76
e8078b05-3ba4-41be-b623-aa5c974c1d6f,497,2,827.27,413.64
e8135ecf-aa5f-4ded-9a5d-82c765d7f1d3,126,8,6241.3,780.16
e81e8e91-e630-4c8d-a584-65aa23b27839,38,8,5525.17,690.65
e8289d4e-7549-4ef1-ab7c-db5dbce81da3,39,5,2880.83,576.17
e83938f3-0c8c-4074-a0bb-8c53bf7c2c01,273,3,2630.74,876.91
e8435c70-deaf-4ee9-a6c1-c601d5ed2873,20,7,6732.63,961.8
e843c29d-cedf-4c51-81db-51532d7820fe,293,1,373.26,373.26
e8492460-27d1-45a4-90f7-f96c7a13ffcc,141,8,6621.01,827.63
e84e2a5e-9589-4d18-933d-0ea4499162ca,71,4,3586.5099999999998,896.63
e855a0bc-cc58-40e4-ba8f-3a5ab3cf08c2,107,8,7065.8,883.22
e86f26db-8143-4a29-860e-50a9df652a20,8,4,2207.36,551.84
e8750282-a89e-418a-86ee-fb9422ef61e3,14,12,7777.34,648.11
e8dfc4cc-5c45-4e35-ba7b-5a40c186151b,128,8,6206.52,775.82
e8e617c3-a791-4130-b686-b832f39212a7,640,2,953.01,476.5
e8f3549f-a5d7-4378-9dc7-76ec677f0c71,128,8,6430.5,803.81
e8fc6d5c-a411-4e23-a491-e40ff7fbcae5,22,12,11902.08,991.84
e90a9f3e-adb7-4b1d-ae28-3517c870a8fb,158,3,2913.4900000000002,971.16
e943b557-5989-491f-88e3-46c9b46d955f,285,4,3619.2,904.8
e947c4d7-a4ea-418b-8f64-e8e620f82f24,45,11,6529.52,593.59
e993b5fc-7154-4740-b8a3-3de10028ae3f,63,11,8816.27,801.48
e9a24a55-51b9-47e8-a8ea-7f0e4006bd21,82,8,4978.26,622.28
e9e07bc9-50d4-45cf-a5b0-95ef3f7a1783,48,13,6196.07,476.62
e9fe486d-c82d-435d-a281-fd592aef558c,234,3,2162.1200000000003,720.71
ea091653-94ab-4a05-b760-cdcfcf07a11e,617,1,262.68,262.68
ea0c832a-f985-4d63-9962-7f5c37033462,0,4,5373.36,1343.34
ea56f8ed-578f-4b06-9682-903d7c5a0633,35,4,3040.55,760.14
ea62d7ae-a981-4b94-a14a-b2b6f12d74c4,119,9,5869.39,652.15
ea7b3c0b-35d8-473e-9a62-6772f0e56834,287,4,1513.95,378.49
ea96d0f2-3754-475e-b91e-ac8563b58308,8,10,8808.0,880.8
ea98fdc1-538b-4042-87c5-4164065b07f5,141,7,7386.54,1055.22
eaa22a8e-6659-4a1c-9f96-58549dc2abc6,147,1,220.84,220.84
eac2bd7f-7fa4-4ef6-a927-313945c5161a,28,8,2646.5299999999997,330.82
eae68ba5-b1ad-4a36-a5fe-416d98efe14e,539,1,1480.98,1480.98
eb2dd97c-abce-4f35-a8a6-0db2d832ec78,7,11,9000.16,818.2
eb865909-cbf3-495a-a67b-55720fe4fadc,17,12,5979.2,498.27
ebacbc16-5004-4cc3-879f-2a2765f3ff50,143,7,6219.22,888.46
ebf42cfe-852f-44da-9d8f-fef701539059,130,6,5485.82,914.3
ebf4dc3a-9e03-443a-9b76-8a03ac8420f1,33,12,9255.66,771.3
ec0289cd-53fa-4d02-8cbc-33cbaf9899e2,102,9,7270.379999999999,807.82
ec1aedb2-6954-41e9-bc20-3947617aef44,28,9,6108.57,678.73
ec43eea7-98e1-4dad-91b2-aac2fc923743,61,8,5524.3,690.54
ec4b1639-cf82-4add-a5e5-32120f4940af,87,12,8073.8,672.82
ec6a0e34-ae62-40fe-b6b6-388a1bb41eb9,48,14,10079.11,719.94
ec90f1e7-6646-4e81-9092-1720677abc68,14,4,2986.73,746.68
ec9431e9-7e15-41a2-9d17-154cc78d30af,15,7,5571.08,795.87
ecac5d35-373c-4cd1-b077-391840a2941c,6,10,7497.490000000001,749.75
ecc490f5-8b83-4427-8349-a39db51522bd,16,7,5281.75,754.54
ecda943d-7219-4f48-857f-66b955c7acb5,33,9,6297.3,699.7
ece7e373-8d2c-4ac9-bfe3-f8e3b0c7219a,27,3,2300.81,766.94
eced90cb-1d62-44a1-b19a-be50c8cf3cec,34,9,6133.18,681.46
ecf4b937-82e9-4ae0-86b5-19a63c5602cc,81,7,5667.49,809.64
ed29a597-8ede-483a-b25c-dcdd06ef3ef8,29,12,7968.74,664.06
ed369d6c-f3c3-4626-be74-5ee86b85e696,177,1,446.55,446.55
ed3783ae-eab3-4dee-94a9-4817ba58cb94,4,13,9176.65,705.9
ed75b8e8-abda-4bb3-a81b-f29221a07950,102,2,2087.98,1043.99
ed83add3-c738-47ae-ab64-43ec069669e9,79,3,1339.83,446.61
ed8b23c3-78dd-4011-8359-0bcfd515c9cf,42,5,5737.9400000000005,1147.59
ed8f732b-d665-4f92-a1ad-f2694c351a10,30,7,4200.11,600.02
edaef8cb-d159-4522-bb67-729ff47e55ae,5,10,5735.66,573.57
edeb5577-1071-4000-b1af-1608188380ba,50,10,8733.369999999999,873.34
ee095a3c-b29e-48ab-a45b-b9c3cd35e9af,95,7,3691.7000000000003,527.39
ee14d3fe-62c3-4f76-805c-99a6355cf5e6,43,9,7609.48,845.5
ee27f463-f63e-4a67-a853-6ad2c4466192,81,6,3138.1,523.02
ee352c97-2d06-4ba4-acd3-d2f1418b2cfe,63,7,9886.49,1412.36
ee3fe9bb-f0d6-47db-9ddd-381f705d4989,268,3,4102.34,1367.45
ee563989-9397-4754-b417-a9c3d76b752c,20,11,11101.84,1009.26
ee5e48ba-9b14-4f29-9c30-5bee0d9e64ba,266,4,2883.5800000000004,720.9
ee9a0106-3559-45b3-96cb-9b4deea2a00f,158,4,3636.1000000000004,909.03
eeabdd9b-577d-47a1-942b-d4b7b96406eb,153,5,3573.44,714.69
eeb449ef-204e-477c-8ba8-acac1e73fa9b,76,10,7498.61,749.86
eebdeed3-6863-4e4b-8b33-6a658d93234d,84,5,3539.3,707.86
eece925f-8a82-4396-94f9-26ba8d6687f1,41,6,2994.46,499.08
eed14332-d8e1-407f-b3d5-720e80a254ee,206,9,9951.779999999999,1105.75
ef644370-9ff6-444e-9a28-6d112ec6aa5f,2,10,9841.44,984.14
ef7ef0e0-afc5-4e83-b821-da1ac3f2b27a,103,9,5566.82,618.54
efabff69-5616-4dab-bdbd-c1376758b624,69,9,8170.94,907.88
efba05a8-a758-459f-93cf-ee947d215f58,6,12,9460.23,788.35
efda150f-bf30-42b6-8862-630e122bc5d3,62,3,4116.64,1372.21
efe04e36-6f19-440c-ad49-fc5f8752629e,432,4,1846.77,461.69
efe39532-a75a-49fe-bfef-2b9597869be8,42,5,4491.67,898.33
efeb3eaa-daa3-4b4b-8c4b-f11744ec10d9,140,3,1354.99,451.66
f0030f35-b482-4576-b350-021bafba8480,31,8,5135.3,641.91
f03db54d-fadc-44b6-b627-9a98adab5b81,107,6,3730.6,621.77
f042e7e1-86e4-4f41-b246-cf2b6953ccbe,565,2,3280.02,1640.01
f04dd761-7e23-41ab-849c-d2ebe0527174,36,3,3246.73,1082.24
f0600e02-782a-483a-a3dd-3b4795cfbfae,180,3,2097.43,699.14
f08b1c70-2c8d-44cb-9baa-9453f557d94f,40,7,3756.62,536.66
f0a7558e-ddcb-4c54-bbdc-830bd19882f8,7,9,9371.01,1041.22
f0b9d3ac-cead-44ed-9336-33920e80f533,63,8,4078.9500000000003,509.87
f0bc833e-6b81-4d6c-8e45-3a5c0cd5dd0d,628,1,139.65,139.65
f0d4bc55-a067-4579-a4cc-2e18b44737ca,7,9,5765.7300000000005,640.64
f122d54b-3320-4d43-b881-9d6084dbde89,229,6,4974.04,829.01
f1a832be-3bf0-4702-b799-7e49250462e0,92,10,5527.41,552.74
f1b88e31-e2d7-40c1-ac46-3dfcd62d99f3,55,13,9373.720000000001,721.06
f1bd01cd-75db-4e43-8de6-f0e67e1d0e1d,127,4,2434.91,608.73
f1bdd7f5-a2aa-4ba7-8ed3-1d4ac8b5bc15,123,2,973.6300000000001,486.82
f1e972fe-fd38-46d9-84c3-f5944cbb5a52,14,5,4775.67,955.13
f1fbd6b9-d70f-4c95-b10b-d40682239f4b,209,4,3441.17,860.29
f20489e2-cdc7-4f5a-bdc5-01d547b7e12a,83,12,7536.36,628.03
f21e1dde-5286-4c40-a52a-19ae9d9bdcbd,135,6,2494.69,415.78
f22eb029-8801-4111-a99e-e3e9dd11e4cd,86,5,3022.6000000000004,604.52
f23238ef-d5b0-4515-9d65-e37f28cfee40,14,9,8156.3,906.26
f2802279-f3c2-4835-9b7f-bb4ef78694b6,149,8,6956.42,869.55
f292215f-f2e8-403b-83b1-a80eab89d2fa,52,8,3931.94,491.49
f2b3827d-adca-40be-8301-5d41340f9593,163,6,5509.92,918.32
f2c8b8cd-4c47-4b40-a1ad-372e592d7a5e,197,10,3862.74,386.27
f2ed24da-dc3b-417d-95b1-f9912eb7bd3b,26,3,1585.24,528.41
f2f170d5-4afe-4d5c-82c3-98223214501f,102,4,2441.21,610.3
f2f51316-e33f-4a76-b3c8-d7687f772b08,5,5,3270.45,654.09
f2f519ca-5e3f-4780-a91a-6c0e655df812,238,1,171.27,171.27
f2f7db76-80cc-472a-b890-6efb8d82e94f,268,4,3132.75,783.19
f302f6f8-3fcd-4a27-8222-dfc85190495b,200,4,3541.4,885.35
f3115620-0b8e-48fd-a989-0c9277570603,210,10,6170.419999999999,617.04
f31427ae-68f5-4f1c-9639-114de62b31f5,19,7,3516.3,502.33
f33e21cf-4ae5-4b99-ae52-ba728557fece,18,7,7924.48,1132.07
f369e2ef-d375-42e2-8a64-4982c65c990a,37,13,8068.96,620.69
f3a81a5d-b4e3-47e6-86bb-d2195823083f,531,1,480.93,480.93
f3e6cc37-e4fd-473f-8aa1-67866ce92a41,300,5,7180.08,1436.02
f412f19c-ab20-4a97-bc76-fdef4e84640d,86,1,209.96,209.96
f47a11bc-94a7-48e3-aced-2bdbd5ab82a6,73,5,3525.7799999999997,705.16
f4f0ae8d-662a-433a-97d6-5e6965f7e0ec,234,11,10478.859999999999,952.62
f501780b-1e3c-49f3-910a-4d93bc690092,48,10,7989.4,798.94
f52a68d1-fc77-4c77-9c25-872d1a0c42bc,111,2,591.66,295.83
f550d4d6-2869-4319-8daf-e7bea1e5b22d,318,9,5100.42,566.71
f5670123-3b09-490b-8f62-7bca293bf76e,74,12,9469.2,789.1
f573f809-ff8f-4692-8c6b-8f7241a36b54,684,2,2103.6,1051.8
f57bc008-2e76-4414-9d14-f28ce620fadf,24,2,2421.3,1210.65
f59c54b2-8110-4852-8c0a-2eb38fec08cc,32,4,2242.67,560.67
f5b856e6-e099-4315-a903-b3e947f86cd7,220,9,8551.4,950.16
f5d4c6cd-01f8-49d4-af60-2111ac30c03e,58,13,11946.79,918.98
f5d7435e-25d0-45d3-8e51-f45c9362027f,5,12,8591.98,716.0
f5f1659b-4acf-4fcc-b45a-bc3e04c20119,207,4,3787.16,946.79
f62215cf-b3a9-4a69-9461-191195fc65ad,152,8,5424.61,678.08
f624999f-5e36-4559-bd67-4e5cb9895b27,129,7,4815.79,687.97
f62e7a91-0a56-40a1-8696-b58f6cec497d,36,7,7437.17,1062.45
f63b3ef1-d768-4cfc-b3df-50c3de1930af,93,8,6682.01,835.25
f648feac-d1eb-47d4-a185-6a3a3eab5e78,7,14,8348.04,596.29
f656c3e4-ee27-4df3-9639-9fbf15d67faa,310,6,5871.16,978.53
f6b29548-eb74-4375-ae15-e23f2c02e742,18,13,11414.1,878.01
f6bb9e07-448d-4a27-a1d8-18cd7112c5c9,39,10,9490.18,949.02
f6e73b61-62d5-4396-857b-a87ad286715f,16,10,6261.349999999999,626.14
f71f0c14-c238-488d-b9a7-6766acd2e474,343,1,295.72,295.72
f72232a0-6d76-4af1-b49f-5962d52bd8c9,8,10,8578.79,857.88
f7320e4d-c486-46ca-8a76-719b962f2e96,82,5,4683.5599999999995,936.71
f74c9202-5cd5-49c1-8a74-bf312721b063,11,12,6398.33,533.19
f76c70f3-2d05-4adb-a1ee-1d4e87b0cf58,4,3,1019.4800000000001,339.83
f7715282-a9ad-48d4-8e58-2270899919a2,85,10,7897.58,789.76
f77aa4d2-fe11-4a9a-a4d3-e872320f7902,174,3,2784.08,928.03
f7a24dab-8ff7-4361-9f33-7f1fe979cd59,132,6,3751.3999999999996,625.23
f7bf16a8-33a4-4ebb-ada1-5982887cbfaf,182,11,10841.0,985.55
f7c18106-dc46-4def-b11b-a770e63c9d0f,55,11,6945.54,631.41
f7d68fbb-d85e-4e5c-866a-e8f00285c13f,10,13,9803.07,754.08
f7e714c0-9f5a-49ee-b068-5b84a221858d,205,6,2739.84,456.64
f7f3b3ac-61b9-4b4e-99e9-328720d6dab3,169,10,6761.01,676.1
f849e2ac-c4f0-4de0-ae0e-2b54d6a85a20,231,2,1459.1399999999999,729.57
f856900d-19ed-42a8-bc61-e5e5e6efb875,208,12,10598.77,883.23
f87452e8-4e70-4f34-ba91-a13b46f1c5be,20,8,9479.970000000001,1185.0
f88adb2a-3323-4d1c-89f8-56c5e5116ef2,94,8,6824.360000000001,853.04
f8c2d881-747c-44ab-8525-e18d1b440674,83,13,12831.42,987.03
f8cf827f-a5a8-4545-ba0e-fecf1ba3737d,315,10,10287.22,1028.72
f8f0d4d4-d614-4ac8-ac28-a0c7af8c3772,136,6,3863.17,643.86
f94e225e-c9be-49fb-8cc9-c700140098fe,145,8,7905.849999999999,988.23
f9652507-c546-4700-b812-414fda649f2a,59,4,3062.62,765.66
f9789db5-caba-45ff-9a41-4a4b5aaad9f5,6,8,7163.34,895.42
f9920925-ef37-4489-b632-62c3ed0ebd08,16,11,9544.94,867.72
f9933a06-616c-485d-bf34-19b95b6f0933,0,5,3463.08,692.62
f99deaab-58e7-4991-b832-d43e174577ee,67,7,4291.25,613.04
f9be6631-3769-4cfd-aea7-015bdabf79e9,11,1,216.88,216.88
fa1e8efe-7c76-4339-a0fe-f4b831d3e9ec,284,6,4363.4,727.23
fa2a2667-b03f-4d6f-b4cd-4414a8bb033e,26,7,3485.06,497.87
fa392bc6-9f4b-4d96-86e8-ad0e122bb7d2,506,1,845.91,845.91
fa6f78be-99c1-422f-8cb4-afc9513e0271,241,4,860.82,215.2
fa76d764-be9f-4a63-b411-61eaf6486a43,142,2,654.56,327.28
fa905978-2757-4ec6-a374-c58c93ce0e7b,93,9,4033.57,448.17
fab99761-9e83-4e6b-9aea-58f4f9da9ed5,504,4,2010.05,502.51
