Username,location,date,content,Rating,Category
Bobbi Griffith,US,"Jun 22, 2024","Received quickly and helped a lot!We received the Kaudena cushion very quickly. My husband has a severe back problem that causes pain when he sits. This cushion helped him so much in his recliner and in the driver's seat of our vehicles. GREAT product.Date of experience: June 15, 2024",5,Home
Gregory Merkle,US,"Updated Jul 12, 2024","Great sizeGreat size. Harder than expected, not giving as much relief as desired. Customer service responded with a positive response in a fast manner. Was satisfied with the way the company made a resolution. Date of experience: July 07, 2024",3,Home
sheilapog,CA,"May 21, 2024","The great customer service when I had a…The great customer service when I had a problem with one of the seat cushions! Awesome!!! The cushions are a game changer for my husband and his back comfort! Thanks for a great product!! Keep up the great customer service! One of the BEST i have had to deal with!!Date of experience: February 21, 2024",5,Home
Doug Hansen,US,"Updated Dec 2, 2024","Return of Product is costly!I bought a seat cushion from Klaudena.  The company sent 4 cushions and I was charged accordingly.  I tried to return the order to get a refund.  In order to return, the package must be sent to Germany.  The cost of freight is high.  I contacted Klaudena for help since it was a mistake from the shipping department. Today I received a phone call from a Klaudena representative and they issued me a credit for the three extra cushions.  I am thankful and satisfied this got worked out.Date of experience: November 14, 2024",1,Home
Kirk Faupel,US,"Jun 7, 2024","It's likely just meIt's likely just me, my posterior isn't used to having a cushion underneath it. Hopefully I'll get accustomed to it.Date of experience: June 04, 2024",4,Home
Marianna Kramer,NL,"May 22, 2024","Thank you Klaudena!It took some time before my order arrived, that is the only downside. Other than that the order was very wel packaged and reached me in good shape. I am very pleased with my back pillow. Thank you Klaudena!Date of experience: May 11, 2024",4,Home
Rebecca Childress,US,"Nov 22, 2024","SCAM to return have to pay to send back to GermanyThis cushion does not work to relieve anything. I ordered on Nov 8th and returning on Nov 22. They try to claim that if you OPENED the package you can't return it. I have the original packaging and have packed it back. Then they tried to offer me digital products vs the return.Now after being on hold tells Maria in customer service was problem - would not give a supervisor telling I have to ship back to Germany. Which is not on your RETURN page. Google requires everything to be upfront RIGHT there. You have this buried on purpose in a terms and conditions page because no one is going to spend $50 to send overseas. This is SCAM DO NOT PURCHASE. Date of experience: November 22, 2024",1,Home
Michael Noll,US,"Dec 20, 2024","Ordering experience is great…The overall experience of ordering through delivery is excellent. I have zero complaints.Date of experience: December 02, 2024",5,Home
Patrick Gamble,US,"Aug 4, 2024","Ordering was easy and arrived early Ordering was easy. I was informed during the whole process. I did not take log to arrive. And to be honest, I really like the product. It helps my back side feels great.Date of experience: July 12, 2024",5,Home
Harriet Irene Hilbert Hilbert,SE,"Oct 16, 2024","It is a good productIt is a good product, good price (I bought several to family members). Date of experience: September 12, 2024",5,Home
Gloria,AU,"Jun 12, 2024","Prompt deliveryPrompt delivery, as I needed the cushion with some urgency. Great customer service. The cushion itself is terrific, I highly recommend.Date of experience: June 12, 2024",5,Home
Dean Thurston,US,"May 21, 2024","The foam seat is very comfortable and…The foam seat is very comfortable and form fitting. The fabric is attractive, but it is very light weight. I hope the stitching will last.Date of experience: May 21, 2024",4,Home
Douglas Barclay,SE,"Jun 22, 2024","Excellent seating I liked both the seat cushion and the back cushion - as they give a nice seating and a stiff back feelingDate of experience: June 22, 2024",5,Home
Mrs Kathleen Topping,GB,"Dec 18, 2024","YES EVER7YTHING WAS EXCELLENTDate of experience: December 18, 2024",5,Home
Skip Sage,US,"Jun 18, 2024","After five purchases of otherAfter five purchases of other cushions for my desk chair that failed. Cost ranging up to 100 bucks, this one is perfect. I love it.Date of experience: June 18, 2024",5,Home
ALICE B NARANJO,US,"Apr 23, 2024","CUSHION IS GREAT FOR SLENDER FIGURESCUSHION IS GREAT FOR SLENDER PEOPLE BUT A PLUS SIZE NEEDS MORE CUSHION TO BE EFFECTIVE Date of experience: April 18, 2024",5,Home
McK,US,"Oct 19, 2024","Morally corrupt company, avoid at all costs!Absolutely agree that this company is a big scam. They added things to my order that I did not order, and just took my money. Their money-back guarantee is worthless, as they demand international shipping (to Germany) to return items that were shipped from NY. Totally morally corrupt.Date of experience: October 18, 2024",1,Home
