brand,Category,price/value,reviewsCount,stars,Product
Celebrations,Grocery,17.99,,,"Celebrations Milk Personalised, 'With The Whole Gang' sleeved Chocolate Gift Box of Mini Chocolates & Biscuit Bars Centerpiece 950g"
HP,Electronics,299.0,6.0,5.0,HP ELITEBOOK 850 G3 LAPTOP INTEL CORE I5-6300U 6th GEN 2.40GHZ WEBCAM 16GB RAM 240GB SSD WINDOWS 10 PRO 64BIT (Renewed)
LENOVOPAD,Electronics,512.05,22.0,3.4,"New Lenovo 17"" Intel Pentium Quad Core Laptop, 20GBramRAM, 500GB ssd, hdmi"
Acer,Electronics,1099.99,20.0,4.1,"Acer Predator Helios Neo 16 PHN16-72 Gaming Laptop - Intel Core i7-14650HX, 16GB, 1TB SSD, NVIDIA GeForce RTX 4060 8G, 16"" WQXGA IPS 165Hz, Windows 11, Black"
Dell,Electronics,1025.0,,,"Dell Precision 5530 15.6” Laptop – i9-8950HK (6 Cores, 4.8GHz), NVIDIA Quadro P2000 4GB, 2TB PCIe Gen 4.0 x4 NVMe, 32GB RAM, SD Card Reader, WIFI 6, Windows 11 Pro, UK Backlit Keys (Renewed)"
Bulk,Pharma,10.01,542.0,4.3,"Bulk Complete Multivitamin Complex Tablets, Pack of 90, 90 Servings, Packaging May Vary"
HP,Electronics,629.0,4.0,4.2,"HP 2022 Newest 15.6"" FHD 1080P IPS Display Laptop Computer, 11th Gen Intel Quad-Core i5-1135G7(Up to 4.2GHz), 1TB PCIe SSD, 16GB RAM, Webcam, Wi-Fi, Bluetooth, HDMI, Windows 11, Silver"
Fsjun,Electronics,599.9,12.0,3.2,Fsjun【Win 11Pro & MS Office 2019 15.6'' All-metal FHD(1920 * 1080) Laptop Core i7-9750H（up to 4.5GHz） High Performance CPU 32GB RAM 1TB NVMe SSD UHD Graphics 630/Full-function DP Port/RJ45 (32+1TB)
Lenovo,Electronics,535.16,59.0,4.1,Lenovo IdeaPad Slim 5 | 14 inch Full HD OLED Laptop | Intel Core i5-13420H | 8GB RAM | 512 GB SSD | Windows 11 | Abyss Blue
Lenovo,Electronics,574.55,168.0,4.4,Lenovo IdeaPad Slim 3 | 14 inch Full HD Laptop | Intel Core i5-12450H| 16GB RAM | 512GB SSD |Windows 11 Home | Abyss Blue
Amita,Electronics,309.0,9.0,3.2,"Amita 15.6"" Laptop,12th Gen N95(Up to 3.4Ghz), DDR4 16G RAM, 512GB NVME SSD,Windows 11&Office 2019,Fingerprint Lock,Portable Notebook PC with Backlit KB,Silver(16+512GB)"
HP,Electronics,369.62,217.0,3.6,HP ELITEBOOK x360 1030 G2 13.3in Touchscreen LAPTOP INTEL CORE i5 7th GEN 2.5GHZ WEBCAM 8GB RAM 256GB SSD WINDOWS 10 PRO 64BIT (Renewed)
Lenovo,Electronics,595.0,1.0,4.0,"Lenovo IdeaPad 15.6"" FHD Laptop, 10-Core i5-1235U, 16GB RAM, 1TB SSD, WiFi 6, WebCam, KeyPad, HDMI, Bluetooth, SD Card Reader, USB-C, 3-in-1 Essential Bundle, US Version KB, Win 11 Pro, Abyss Blue"
HP,Electronics,173.07,138.0,4.0,HP 14in EliteBook 840 G3 Ultrabook - Full HD (1920x1080) Core i5-6300U 16GB DDR4 512GB SSD WebCam WiFi Windows 10 Professional 64-bit Laptop PC (Renewed)
Amita,Electronics,249.0,6.0,3.0,"Amita 14"" Rose Gold Laptop FHD IPS Display Celeron J4125 8GB DDR4, 128GB SSD Pink Laptop Notebook, [Windows 11&Office 2019] Ultra-Thin|180° Opening|USB3.0|BT, Perfect for Study, Work (GB, 128)"
UDKED,Electronics,349.0,5.0,5.0,"UDKED 17.3"" Laptop, Celeron N5095 (Up to 2.9 GHz) 180° opening and closing Notebook PC,Large FHD IPS display, 16G RAM DDR4, HDMI, Fingerprint recognition,Backlit Keyboard (Silver, 16G+256G)"
Morrisons,Grocery,6.8,19.0,4.1,"Morrisons Milk Chocolate Wholenut, 200g"
Healthspan Elite,Pharma,14.49,48.0,4.5,"Healthspan Elite Gold A-Z Multivitamin (4 Months’ Supply) | 27 Essential nutrients with Vitamin B Complex with Iron, Selenium & Zinc | All Blacks Official Partner | Informed Sport Accredited | Vegan"
SanteAus,Pharma,19.99,51.0,4.9,"Liposomal Multivitamin for Women 1400MG - Women's Daily Multivitamin with Iron, Vitamin A, C, D, E and B Complex - Immune Support, Hair & Skin Support, 60 Vegan Capsules"
Insoluxia,Electronics,259.99,47.0,4.0,"Insoluxia 15.6 inch Laptop, Notebook 16GB RAM 512GB SSD, Celeron N5095 Laptop, 1920 * 1080 FHD Touch ID Dual-Band WiFi Notebook, with Mini HDMI, 2xUSB 3.0, Full Size Backlit Keyboard Laptop"
Lenovo,Electronics,840.0,9.0,3.9,Lenovo IdeaPad Flex 5 | 16 inch Full HD 1200p Touchscreen Laptop | Intel Core i7-1355U | 16GB RAM | 512GB SSD | Windows 11 Home | Arctic Grey Digital Pen included
Dell,Electronics,260.0,67.0,3.8,"Dell Latitude E7470 Laptop Notebook Computer Intel Core Processor CPU, Genuine Microsoft Windows 10 Professional (Core i7, 16GB RAM, 512GB SDD) (Renewed)"
Vitawell,Pharma,9.99,312.0,4.7,"Vitawell Kids Multivitamin Gummies - 120 Natural Strawberry Flavour (4 Month Supply) | Chewable Kids Multivitamin Chews | Vitamin D3, A, E, C, B6, B12 | No Artificial Colours, Flavours, Preservatives"
CHEWY VITES,Pharma,7.6,1325.0,4.5,"Chewy Vites Adult Multivitamin Advance, 60 Multivitamin Gummies, 12 Essential Nutrients, 2 Months Supply, Real Fruit Juice, Vegan, Berries Flavour"
Acer,Electronics,548.99,11.0,4.4,"Acer Aspire 3 A315-58 15.6 inch Laptop - (Intel Core i5-1135G7, 8GB, 1TB SSD, Full HD Display, Windows 11, Silver)"
OLIMP SPORT NUTRITION,Pharma,14.99,21.0,4.6,Olimp Sports Nutrition Vita-min Multiple Sport 60 Caps
HP,Electronics,299.0,91.0,4.1,HP Laptop PC 15s-fq2039sa | Intel Core i3-1115G4 Processor | 4GB RAM | 128GB SSD | Intel UHD Graphics | 15.6 inch Full HD 16:9 display | Windows 11 Home in S Mode | Natural Silver
healthspan,Pharma,12.99,342.0,4.6,"Healthspan Multivitamin for Vegetarians & Vegans, 120 Tablets | Winner Vegan Choice Awards | Promotes Immune Health & Energy Levels | Supports Bones, Teeth & Muscles | with Calcium, Iron & Zinc"
Vitamin Store,Pharma,8.49,117.0,4.4,"Vitamin Store Effervescent Multivitamins - 3 Packs of 20 Blackcurrant Flavour Fizzy Dissolvable Tablets - Vitamins A, C, D, E, K, B1, B2, B6 B12, Folic Acid - 2 Month Supply (60 Effervescent Tablets)"
Dell,Electronics,160.0,118.0,3.9,"Dell Latitude E7270 Light Compact 12"""" Laptop Intel Core i5 6th Gen 8GB RAM 256GB SSD HDMI Webcam Win 10 Pro (Renewed), black"
Nature & Nurture,Pharma,9.99,1460.0,4.7,"Award Winning Nature & Nurture Baby & Child Vitamins. The Vegan-Friendly Gentle Liquid multivitamin Drops for Babies, Toddlers and Children. Made in The UK. 60 Doses."
LG,Electronics,1085.42,8.0,3.6,"LG gram 2024 16Z90S 16 inch Ultra-Lightweight Laptop, Intel Core Ultra 7 Processor up to 4.8GHz, 16GB RAM, 1TB SSD, Windows 11 Home, Intel EVO Certified (Obsidian Black)"
Nutrilus,Pharma,8.45,14.0,4.1,"Multivitamin with Iron 180 Daily Tablets - High Strength Supplement - Vitamins A B C D E & Iron - Immune, Energy, Nervous System"
HP,Electronics,190.0,,,"HP Laptop 14s-dq0034na 14” HD – Intel Celeron N4120, 256GB PCIe NVMe, 8GB DDR4, SD Card Reader, WIFI 5 & BT 4.2, Intel UHD Graphics 600, Stereo Speakers, HD Webcam, UK Keys, Windows 11 Pro (Renewed)"
healthspan,Pharma,8.99,480.0,4.6,"Healthspan Multivitamin Gold | A-Z Formulation | Wellbeing & Immune Support | Algal Source Vitamin D3 | Vitamins A, B, C, D, E & K | Calcium, Iron, Magnesium, Selenium & Zinc | Vegan (90 Tablets)"
Bigmachine,Pharma,119.0,13.0,3.0,Bigmachine 7 Inch Portable Mini Computer Laptop PC Netbook for kids Android 12 Quad Core 32GB WIFI Built In Camera Netflix YouTube Flash Player (Black)
Lu,Pharma,1.75,1020.0,4.7,"Cadbury Twirl Chocolate Bar MultiPack, 21.5 g (Pack of 5)"
Nestlé,Grocery,6.51,49.0,4.5,"Nestlé Variety 6 Pack Chocolate Bars, 264g"
MESH Computers,Electronics,649.0,70.0,4.3,"MESH Computers ASUS VivoBook 15 X1504VA Intel Core i7-1355U (13th Gen), 16 GB RAM, 1 TB SSD, 15.6 inch FHD, Wi-Fi 6E, Windows 11 Home Laptop includes Free Norton 360 Deluxe Antivirus Software"
Mars,Grocery,1.35,3377.0,4.6,"Galaxy Chocolate Bar, Smooth Caramel & Milk Chocolate, 135g, Ideal as a Chocolate Gift, Chocolate Snack or in a Chocolate Hamper"
Orange Cream,Grocery,1.35,1410.0,4.5,"Fry's Orange Cream Chocolate Bar 3 Bars 147g. Snack, Smooth Fondant Centre, Covered in Dark Chocolate, Dessert, Sharing Bag, Vegetarian OFFICIAL"
Lindt,Grocery,2.25,8427.0,4.7,"Lindt Lindor Milk Chocolate Salted Caramel Bar, 100g"
Toffifee,Grocery,1.5,2580.0,4.7,"Toffifee Chewy Nougat Caramel Cups with Hazelnut and Chocolate, 15 Pieces (Pack of 1)"
Aero,Grocery,,3892.0,4.7,"Aero Mint Chocolate Bar, 27 g (Pack of 4)"
Mondelez International,Grocery,,124.0,4.3,"Cadbury Mixed White Chocolate, Caramel and Crème, 200g"
Holdsworth Chocolates,Grocery,10.04,1971.0,4.3,Holdsworth Chocolates Luxury Classic - Handmade Truffles Heaven Milk Chocolate Assortment - 160g
Topline,Grocery,13.99,41.0,3.9,"Reese's Miniature Chocolate Gift Tin - Milk & White Chocolate Peanut Butter Mini Cups Sweet Hamper Box with Gift Card. Christmas Chocolate for Secret Santa Gifts, Stocking Fillers Bulk Buy"
Mars,Grocery,1.65,1337.0,4.6,"Mars Caramel, Nougat & Milk Chocolate Snack Bars Multipack, 4 x 39.4g"
Milkybar,Grocery,2.25,32.0,4.6,Milkybar White Chocolate Giant Buttons More to Share Sharing Bag 176g
Terry's,Grocery,,1105.0,4.7,"Terry's Chocolate Orange Minis Sharing Bag, 125g"
Lindt,Grocery,11.2,44.0,3.1,"Lindt Teddy Bear Christmas Milk Chocolate (Pack of 3), Made with the Finest Lindt milk Chocolate, and comes with a customisable gift tag, Medium, 100g"
Galaxy,Grocery,,179.0,4.6,"Galaxy Cookie Crumble Chocolate Bar, 114g"
Cadbury,Grocery,1.5,3298.0,4.7,"Cadbury Dairy Milk Giant Buttons Chocolate Bag, 119 g"
Riesen,Grocery,,125.0,4.6,Riesen Dark Chocolate Chewy Toffee 135G
Lindt,Grocery,6.75,3147.0,4.7,"Lindt Swiss Milk Chocolate Gold Bar, 300g"
Anthon Berg,Grocery,25.47,2072.0,4.8,Anthon Berg - Chocolate Liqueurs - Famous Liqueur Brands - 64 bottles 1000g - With a Delicious Liquid Filling
Milky Way,Grocery,1.65,5527.0,4.7,"Milky Way Magic Stars, 100g, Milk Chocolate Bag, Ideal as a Chocolate gift, Chocolate Snacks or in a Chocolate Hamper"
Lindt,Grocery,1.9,283.0,4.6,"Lindt Lindor Christmas Assorted Chocolate Mini Truffles Bag, Contains Truffles with a smooth melting filling, 80g"
Nature Valley,Grocery,6.0,10083.0,4.6,Nature Valley Crunchy Oats and Chocolate Cereal Bars 18 x 42g
Galaxy,Grocery,1.75,3925.0,4.6,"Galaxy Chocolate Bars, Smooth Milk Chocolate, 4 x 42g, Chocolate Multipack, Ideal as a Chocolate Gift, Chocolate Snacks or in a Chocolate Hamper"
Topline,Grocery,27.99,23.0,4.7,"Chocolates Gift Box for Couple Gifts - Assorted Festive Edition Milk, Dark & White Chocolate Gift Box 469g with Topline Card for Christmas Gifts for Women, Birthday Gifts. Great for Stocking Fillers"
Centrum,Pharma,,2709.0,4.6,"Centrum Women 50+ Multivitamin & Mineral Tablets, 24 essential nutrients including Vitamin D, Complete Multivitamin Tablets, 30 tablets"
Maltesers,Grocery,20.8,1101.0,4.3,"Maltesers Chocolate shaped Reindeer, filled with Honeycombed pieces and malt filling, 32 x of 29g, Bulk Chocolate Box, Christmas Chocolate, Ideal as Christmas stocking filler, Chocolate gift, or chocolate snacks"
Centrum,Pharma,6.74,1728.0,4.6,"Centrum Men 50+ Multivitamin Tablets for Men, 30 Tablets, Vitamins with 23 Essential Nutrients, including Vitamin C, D and Zinc (Packaging and Tablet colour may vary slightly)"
Natures Aid,Pharma,4.45,1396.0,4.5,"Natures Aid Daily Multivitamin Effervescent, Natural Citrus Flavour, 20 Tablets"
Seven Seas,Pharma,11.0,2230.0,4.7,"Seven Seas Perfect7 Woman Multivitamin With 250 mg Omega-3 Nutrients & 1000 mg Fish Oil, 60 High Strength Tablets, 250 mg EPA & DHA,Duo Pack: 30 Capsules + 30 Tablets"
CLIOR,Pharma,19.99,66.0,4.3,MultiVitamin x 365 (1 Year Supply) Includes 100% Vitamin D3 & Vitamin K2Tablets Plus 100% RDA Recommended UK/EU Adults Men & Women | Without Iron | Multi-Vitamins Supplement by Clior UK
Chewwies Grow Strong,Pharma,6.99,475.0,4.4,Women’s Multivitamin & Mineral – Vegan Chewable Gummies - Formulated for Women - 1-Month Supply by Chewwies Vitamins
Centrum,Pharma,5.99,108.0,4.4,"Centrum Kids Multivitamins, Multivitamin Gummies for Kids, 30 Multigummies, Vitamins with 10 Essential Nutrients, including Vitamin C and D, Mixed berry flavour (Packaging may vary)"
Haliborange,Pharma,8.0,1317.0,4.7,"Haliborange Kids Vitamins Omega-3 and Multivitamin Orange Softies, Pack of 60"
Vita Thrive,Pharma,2.01,13.0,3.8,VitaThrive® Multi-100-180 Tablets
Seven Seas,Pharma,11.0,6973.0,4.6,Seven Seas Cod Liver Oil Plus Multivitamins 90s
Club Vits,Pharma,16.99,105.0,4.4,A-Z Multivitamin Orange Flavour Effervescent Tablets - High Strength Tablets for a Healthy Immune System 6 Tubs
Berocca,Pharma,8.99,242.0,3.8,"Berocca Multi-Action Multivitamin Gummies - Including Vitamin D, C, A, B-Complex (B1, B2, B3, B6, B7 & B12), E - Supplement for Women, Men and Kids - 60 Gummies - Cherry Flavour"
Morrisons,Pharma,,7.0,5.0,"Morrisons Kids Multivitamin Gummies, 3+ Years, Pack of 60"
Club Vits,Pharma,9.99,344.0,4.5,"Multivitamin 120 Gummies -Raspberry Flavour Adult Gummies with 11 Vital Vitamins & Minerals - Vitamin D, Zinc, Vitamin C + B - Health + Immune Support - 4 Months Supply"
NATURELO,Pharma,29.75,5082.0,4.5,"NATURELO One Daily Multivitamin for Men (50+) - with Natural Food-Based Vitamins, Minerals, Fruit & Veg Extracts - Optimally Formulated for Men Over 50-60 Vegan Capsules | 2 Month Supply"
Club Vits,Pharma,14.99,156.0,4.5,"Omega 3 and Multivitamin for Children, 120 Gummies for Kids - Orange Flavour- 9 Essential Vitamins + Minerals, Vitamin C D A & B Vitamins for Children - Pack of 120 Chewable Vitamins - by Club Vits"
Nutri Advanced,Pharma,20.95,76.0,4.4,Nutri Advanced - Multi Essentials for Women Multivitamin with Iron - Vegetarian and Vegan - 30 Tablets
Alive!,Pharma,9.99,428.0,4.4,"Alive! Women's Energy Multi-Vitamin and Minerals, Specially Balanced for Women, Unique Dried Blend of 26 Fruits & Vegetables, Suitable for Vegetarians - 30 Tablets"
Haliborange,Pharma,4.99,1713.0,4.7,"Haliborange Kids Orange Multivitamin softies, Capsule, 30"
Alive!,Pharma,16.49,542.0,4.5,"Alive! Women’s 50+ Multivitamin Gummies, Multi-Vitamins & Minerals with a Blend of 26 Fruits & Vegetables, Specially Balanced Formulation for Women, Suitable for Vegetarians - 60 Gummies"
Seven Seas,Pharma,11.7,506.0,4.4,"Seven Seas Omega-3 & Multivitamins Man 50+, 30-Day Duo Pack, Pack of 60"
Alive!,Pharma,15.99,1330.0,4.5,Alive! Women's Energy Multivitamins - 60 chewable Gummies
CHEWY VITES,Pharma,7.78,2588.0,4.6,"Chewy Vites Kids Multivitamin Advance, 60 Kids Vitamins Gummies, 11 Essential Nutrients, 2 Months Supply, Real Fruit Juice, Vegan, Age 3 +, Blueberry and Raspberry Flavour"
Pure Encapsulations,Pharma,66.02,31.0,4.0,Pure Encapsulations - Nutrient 950E - Multivitamin with Activated Vitamins and Chelated Minerals - 180 Capsules
FAST&UP,Pharma,5.75,355.0,4.5,Fast&Up Multivitamin – Complete Multivitamin Supplement – All Day Energy – 20 Effervescent Tablets – Supports Immune System – Orange
CHEWY VITES,Pharma,9.56,100.0,4.2,Chewy Vites Women | Multivitamin 60 Gummy Vitamins | 17 Essential Nutrients Especially for Women |Including High Strength Biotin & Evening Primrose Oil| Real Fruit Juice | Vegan | 2-a-Day
Simply Supplements,Pharma,19.49,137.0,4.0,Multivitamins - Complete Range of Vitamins - 360 Tablets
Bassetts Vitamins,Pharma,7.6,140.0,4.5,Bassetts Vitamins Woman 50+ Multivitamins & Multiminerals Orange & Lemon Flavour 30 Gummy Pastilles
Bassetts Vitamins,Pharma,9.23,114.0,4.5,Bassetts Vitamins Man Multivitamins & Multiminerals Blackcurrant Flavour 30 Gummy Pastilles
NATURELO,Pharma,49.75,4661.0,4.1,"NATURELO Whole Food Multivitamin for Men - with Natural Vitamins, Minerals, Botanical Blends - Complete All-in-One Formula for Energy, Brain, Heart, Eye Health - 120 Vegan Capsules | 1 Month Supply"
Nature's Bounty,Pharma,7.95,235.0,4.4,"Nature's Bounty Adult Multivitamin Gummies - Pack of 60 Gummies, Two-a-day - With Vitamin B6, B12, D3, C and Biotin - For everyday wellbeing - Immune Support and Bone Health"
Bassetts Vitamins,Pharma,6.0,700.0,4.7,Bassetts Vitamins 12-18 Years Omega-3 Citrus Flavour Multivitamins 30 Gummies
Zipvit,Pharma,9.97,77.0,4.3,"Zipvit Multivitamin Gummies for Men & Women with 16 Essential Vitamins, 60 Vegetarian Gummies - 2 Months Supply. Supports The Immune System. Orange Flavour Chewable Adult Multivitamins"
Wellman,Pharma,,7703.0,4.6,"Original Multivitamin Tablets for Men, Wellman"
SOLGAR,Pharma,13.99,362.0,4.5,"Solgar Male Multiple Tablets - Pack of 60 - Supports Metabolism and Reduces Fatigue - Immunity, Health and Bone Heart - Vegan"
Centrum,Pharma,,128.0,4.7,Centrum Advance 50+ Multivitamin (30 Tablets)
ASUS,Electronics,349.99,203.0,4.6,"ASUS Touchscreen Chromebook CR1100FKA 11.6 Laptop (Intel Celeron N4500, 4GB RAM, 64GB eMMC, Google Chrome OS) Includes 3 Year ASUS Warranty"
Horbäach,Pharma,8.99,53.0,4.4,"Multivitamin Gummies for Women | 14 Multivitamins and Minerals | with Biotin, Zinc, Vitamin C & More! | Hair, Skin and Nails Vitamins | 60 Vegan Gummies - Natural Strawberry Flavour | by Horbaach"
Bigmachine,Electronics,119.0,8.0,2.4,Bigmachine 10.1 Inch Portable Quad Core 8GB Computer Laptop Mini PC Android 6.0 Netbook Lightweight Notebook WiFi Webcam Netflix YouTube Player Flash (Pink)
Amita,Electronics,249.0,6.0,2.8,"Amita 14"" Rose Gold Laptop FHD IPS Display Celeron N4120 8GB DDR4, 256GB SSD Notebook, [Windows 11&Office 2019] Ultra-Thin|180° Opening|USB3.0|BT, Perfect for Study, Work (Pink,256G)"
SanteAus,Pharma,36.62,51.0,4.9,"Liposomal Multivitamin for Women 1400MG - Women's Daily Multivitamin with Iron, Vitamin A, C, D, E and B Complex - Immune Support, Hair & Skin Support, 120 Vegan Capsules,2 Pack"
Wellwoman,Pharma,7.3,6630.0,4.6,"Vitabiotics Wellwoman 50+, 30 Tablets, Pack of 1"
HP,Electronics,330.0,,,HP 15s-fq5021na Laptop PC (Intel Core i5-1235U 12th Generation CPU | 8GB DDR4 RAM | 256GB SSD | Intel Iris Xe | 15.6 Inch Full HD | Windows 11 Home | Natural Silver) (Renewed)
4,Pharma,10.09,5.0,4.7,"4 HER 50+ - Multi Vitamins for Women Over 50 - Vegan Tablets, 60pcs - Multi Vitamins and Minerals Supplements with Biotin, Vitamin K2, Vitamin D3 and Vitamin B2 - Post Menopause Supplements"
Physis,Pharma,8.99,324.0,4.5,"Physis Kids Multivitamin Gummies | Ages 2+ | 30 Orange Flavour Chewable Vitamin with Vitamins C, D, Omega 3 & More | Kids Vitamins Chewies for Cognition, Energy & Support Growth | Children's Vitamins"
Dell,Electronics,590.0,1.0,5.0,"Dell Precision 5530 15.6” UltraSharp – i7 8850H, NVIDIA Quadro P1000 4GB, 8GB RAM, 256GB SSD, Wireless 11ac & Bluetooth 5, FREE Upgrade to Windows 11 Pro - Mobile Workstation (Renewed)"
Horbäach,Pharma,9.99,281.0,4.4,"Multivitamin Tablets for Teen Girls | 120 Count | 15 Essential Nutrients with Iron, Vitamin B12, Folic Acid and Magnesium | Vegetarian | No Artificial Preservatives | by Horbaach"
Time 4 Nutrition,Pharma,15.99,20.0,3.7,"Time 4 MultiVitamin & Mineral + Vitamin C – 100% NRV Vitamins & Minerals + 1000mg Vitamin C, Multivitamin Capsules Not Multivitamin Tablets 120 Capsules, 2 Month Supply, Vitamins & Mineral Supplement"
Generic,Electronics,399.0,2.0,4.0,"NEW Lenovo Laptop 15.6 Inch 8GB RAM 1TB SSD Storage, 1080P HD Display, Intel Core i3, Full Size Keyboard, USB Type C, Windows 11"
Dell,Electronics,177.0,48.0,3.6,"Dell Latitude 7290 12.5in HD Premium Business Laptop, Intel Core i5-7300U, 256GB SSD/16GB DDR4, Windows 10 Pro (Renewed)"
Hey Nutrition,Pharma,18.99,28.0,4.2,"Hey Nutrition Advanced Multivitamins & Minerals - Essential Nutrients, Rutin, and Added Brewer's Yeast - Immune Boosting, Prevent Vitamin Deficiencies, & Energy Levels - Non-GMO, 60 Vegetarian Tablets"
Dell,Electronics,199.0,492.0,4.0,"Latitude 7480 14"" Business Notebook, 14"" HD Anti-Glare, Intel Core i5-6300U 2.4GHz Dual-Core, 16GB DDR4, 256GB Solid State Drive, Webcam, Bluetooth, Windows 10Pro (Renewed)"
Horbäach,Pharma,8.99,385.0,4.7,"Kids Multivitamin | 60 Vegan Gummies | 14 Essential Nutrients | with Vitamin A, B12, C, D & Zinc | Natural Strawberry Flavour | by Horbaach"
Vegavero,Pharma,19.99,916.0,4.4,"Vegavero Multivitamins and Minerals | Vegan Vitamin Complex | with All B Vitamins, Vitamin A, C, D3, E, K2, Iron, Zinc, Iodine, Selenium & Chrome | 120 Capsules"
novomins,Pharma,14.99,301.0,4.3,"Novomins Multivitamin Gummies for Women & Men - 17 Essential Multi Vitamins – Chewable Multivitamins for Adults - Vitamin C, A, E, B2, B6, B12, Folic Acid, Zinc - Vegan & Peach Flavoured - 60 Gummies"
Acer,Electronics,318.99,63.0,4.1,"Acer Aspire 3 A315-58 15.6 Inch Laptop - (Intel Core i3-1115G4, 8GB, 256GB SSD, Full HD Display, Windows 11, Silver)"
Dell,Electronics,138.7,7.0,3.1,DELL LATITUDE 7290 ULTRA BOOK CORE I5 8th GEN 8350U 8GB 250GB SSD HD
Bassetts Vitamins,Pharma,6.25,966.0,4.7,Bassetts Vitamins 12-18 Years Evening Primrose Oil Orange & Passion Fruit Flavour Multivitamins 30 Gummies
Wellkid,Pharma,6.0,1578.0,4.6,"Wellkid Vitabiotics Multivitamin Liquid, 150 ml"
Dell,Electronics,250.0,35.0,4.2,"DELL Latitude 5580 15.6"" HD Laptop (6th gen Intel Core i5 6300U , 256 GB SSD, 8 GB DDR4 RAM,Win 10 Pro) ,Black,KY58D (Refurbished)"
ASUS,Electronics,1999.0,6.0,4.0,"ASUS ROG Strix G16 Gaming Laptop, 16” 240Hz QHD IPS Display, Intel i9-14900HX, RTX 4070, 64GB DDR5, 2TB SSD, Wi-Fi 6E, Windows 11, US Keyboard Layout"
Vitaldin,Pharma,9.8,638.0,4.4,VITALDIN Adult Multivitamin Gummies – Food Supplement for Men & Women – 11 Vitamins & Minerals – 70 Chewable Gummies (1-Month Supply); Fruit Flavour – Vitality & Immune System Support – Gluten Free
NUTRALIE,Pharma,20.9,469.0,4.4,"Multivitamins & Minerals 29 Essential Nutrients | Multivitamins Complex with Iron, Zinc, Selenium, Vitamins A, B, C, D, E, L-Cysteine, Biotine, Coenzyme Q10 and 6 More Minerals | 60 Capsules Nutralie"
HP,Electronics,238.0,,,"HP 14s-dq0508na 14"" Laptop | HD 1366 x 768 220 Nits Display | Intel Celeron N4120 Quad Core CPU | 4GB DDR4-2400MHz RAM | 128GB PCIe NVMe M.2 SSD | Windows 11 Home | White"
AAVALABS,Pharma,18.1,551.0,4.3,Multivitamin Complex with 24 Vitamins and Minerals + Ashwagandha and Rhodiola Rosea - Multivitamin Tablets for Women and Men - with Vitamin C & Vitamin D - Multivitamins and Minerals - 120 Capsules
MEDION,Electronics,450.4,24.0,2.5,"Medion Erazer Crawler E30 15.6 HD Gaming Laptop - (Intel Core i5-12450H, 8GB RAM, 512GB SSD, Nvidia GeForce RTX 3050, Windows 11H) - Black"
